"PERMIT_NO","REVIEWTYPE","DATE_SENT","CONTACT","STATUS","DATE_RECEIVED","NOTES","REMARKS","LOCKID","DATE_DUE","RECORDID","REVIEWGROUP","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id","ASSIGNED_DATE","REVIEW_ACK"
"BP2022-0457","RESIDENTIAL CYCLE 1","2022-05-03 00:00:00","CHRIS RICE","CORRECTIONS SENT","2022-06-10 00:00:00","","see attached email.","","2022-05-24 00:00:00","4MM:2205031034388806","AUTO","0","00000000AB68D868","2844310837","","0","",""
"BP2021-0790","REVISION","2022-05-05 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-05-25 00:00:00","(5/5/2022 8:55 AM 4MM)CYCLE ","","","2022-05-10 00:00:00","4MM:2205050853590973","ALL","0","00000000AAC53B6B","2848191813","","0","",""
"BP2022-0488","BD RESIDENTIAL MINOR","2022-05-12 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-05-24 00:00:00","","","","2022-05-17 00:00:00","4MM:2205120821427844","AUTO","0","00000000AAA437BE","2853529234","","0","",""
"BP2022-0538","PLANNING CYCLE 1","2022-05-31 00:00:00","JD TREBEC","CORRECTIONS SENT","2022-06-21 00:00:00","(6/10/2022 9:18 AM TG)Change","Include COAs in plans, MM com","","2022-06-14 00:00:00","4MM:2205310339310733","AUTO","0","00000000ABE7E27C","2868731383","","0","",""
"BP2022-0538","STRUCTURAL CYCLE 1","2022-05-31 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-06-21 00:00:00","","","","2022-06-21 00:00:00","4MM:2205310339310734","AUTO","0","00000000ABE664F5","2868731386","","0","",""
"BP2022-0538","ENVIRONMENTAL HEALTH CYCLE 1","2022-06-15 00:00:00","DEBORAH ANDERSON","APPROVED","2022-06-21 00:00:00","(6/1/2022 12:54 PM CM)Waitin","","","2022-06-30 00:00:00","4MM:2205310339320735","AUTO","0","00000000ABEA69F9","2868731389","","0","",""
"BP2022-0538","PW CYCLE 1","2022-05-31 00:00:00","JAIR BAUTISTA","APPROVED","2022-06-24 00:00:00","","off of Caltrans ROW","","2022-06-14 00:00:00","4MM:2205310339320736","AUTO","0","00000000AC1BCAFD","2868731395","","0","",""
"BP2020-0624","PLANNING CYCLE 1","2022-06-14 00:00:00","JEFF ANDERSON","APPROVED","2022-06-17 00:00:00","(6/14/2022 11:15 AM 4MM)CODE","","","2022-06-28 00:00:00","4MM:2206141111329569","ALL","0","00000000ABBD64F2","2878032571","","0","",""
"BP2022-0594","PLANNING CYCLE 1","2022-06-20 00:00:00","TRACY GONZALEZ","APPROVED","2022-06-21 00:00:00","(6/21/2022 11:51 AM TG)Meets","","","2022-07-05 00:00:00","4MM:2206201022313636","AUTO","0","00000000AC18E604","2882358272","","0","",""
"BP2022-0594","PW CYCLE 1","2022-06-20 00:00:00","JAIR BAUTISTA","APPROVED","2022-07-01 00:00:00","","","","2022-07-05 00:00:00","4MM:2206201022313637","AUTO","0","00000000AC7FEF87","2882358276","","0","",""
"BP2022-0594","BD RESIDENTIAL MAJOR","2022-06-20 00:00:00","CHRIS RICE","APPROVED","2022-07-01 00:00:00","","PENDING PW","","2022-07-05 00:00:00","4MM:2206201022323638","AUTO","0","00000000AC838C7E","2882358279","","0","",""
"BP2022-0606","FLOOD ZONE REVIEW","2022-06-23 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-06-23 00:00:00","","","","2022-06-30 00:00:00","4MM:2206231054237038","AUTO","0","00000000AC10432D","2886358210","","0","",""
"BP2022-0617","ADDRESSING","2022-06-27 00:00:00","MARIAH MARSAN","APPROVED","2022-06-28 00:00:00","","","","2022-07-12 00:00:00","4MM:2206270239519650","AUTO","0","00000000AC3C092F","2888948985","","0","",""
"BP2014-0107","TRACKING ONLY","2022-06-28 00:00:00","PERMIT TECH","","","(6/28/2022 1:23 PM 4MM)TCO P","","","2022-07-05 00:00:00","4MM:2206280121490833","ALL","0","00000000AC440702","2890117602","","0","",""
"BP2022-0568","REVISION","2022-07-07 00:00:00","CHRIS RICE","APPROVED","2022-07-07 00:00:00","","","","2022-07-12 00:00:00","4MM:2207070904556057","ALL","0","00000000ACBA5DD1","2897299430","","0","",""
"BP2022-0654","PLUMBING MINOR","2022-07-08 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-07-08 00:00:00","","","","2022-07-09 00:00:00","4MM:2207080841447237","AUTO","0","00000000ACBCD366","2898052951","","0","",""
"BP2022-0606","BD ELECTRICAL MINOR","2022-07-11 00:00:00","CHRIS RICE","CORRECTIONS SENT","2022-08-05 00:00:00","(7/19/2022 7:39 AM SD)i don'","","","2022-07-26 00:00:00","4MM:2207110228128968","ALL","0","00000000AE36DF8E","2900142111","","0","",""
"BP2022-0606","ENVIRONMENTAL HEALTH CYCLE 1","2022-07-11 00:00:00","SUZIE DAWLEY","APPROVED","2022-08-01 00:00:00","(7/12/2022 4:07 PM CM)FA1776","","","2022-07-25 00:00:00","4MM:2207110228358969","ALL","0","00000000ADF1DB3B","2900142167","","0","",""
"BP2022-0606","PLANNING CYCLE 1","2022-07-11 00:00:00","TRACY GONZALEZ","APPROVED","2022-08-02 00:00:00","(8/2/2022 11:59 AM TG)Approv","","","2022-07-25 00:00:00","4MM:2207110228528970","ALL","0","00000000ADFEF8A6","2900142207","","0","",""
"BP2022-0606","YSAQMD","2022-07-11 00:00:00","YSAQMD","APPROVED","2022-08-08 00:00:00","","","","2022-07-25 00:00:00","4MM:2207110229148971","ALL","0","00000000AE4A6578","2900142265","","0","",""
"BP2022-0671","PLANNING CYCLE 1","2022-07-12 00:00:00","TRACY GONZALEZ","APPROVED","2022-08-02 00:00:00","","","","2022-07-26 00:00:00","4MM:2207120138580315","AUTO","0","00000000AE0023F5","2901305212","","0","",""
"BP2022-0671","PW CYCLE 1","2022-07-12 00:00:00","JAIR BAUTISTA","APPROVED","2022-08-11 00:00:00","","","","2022-07-26 00:00:00","4MM:2207120138580316","AUTO","0","00000000AE8012F8","2901305215","","0","",""
"BP2022-0671","STRUCTURAL CYCLE 1","2022-07-12 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-07-19 00:00:00","(7/19/2022 1:14 PM SD)Submit","","","2022-08-02 00:00:00","4MM:2207120138580317","AUTO","0","00000000AD4BD14D","2901305218","","0","",""
"BP2022-0679","ENVIRONMENTAL HEALTH CYCLE 1","2022-07-13 00:00:00","ENV ADMIN","","","(7/13/2022 2:49 PM 4MM)SNOWB","VOIDED (4MM 7/13/2022)","","2022-07-27 00:00:00","4MM:2207130153291212","AUTO","0","00000000ACFF3466","2902340243","","0","",""
"BP2022-0679","FIRE DISTRICT FEE FORM","2022-07-13 00:00:00","PERMIT TECH","APPROVED","2022-11-10 00:00:00","(7/13/2022 2:50 PM 4MM)GAVE ","","","2022-07-29 00:00:00","4MM:2207130153291213","AUTO","0","00000000B37E72CD","2902340246","","0","",""
"BP2022-0679","PLANNING CYCLE 1","2022-07-13 00:00:00","TRACY GONZALEZ","APPROVED","2022-08-02 00:00:00","(8/2/2022 2:09 PM TG)Gazebo ","","","2022-07-27 00:00:00","4MM:2207130153291214","AUTO","0","00000000AE0077E6","2902340249","","0","",""
"BP2022-0679","PW CYCLE 1","2022-07-13 00:00:00","JAIR BAUTISTA","APPROVED","2022-07-29 00:00:00","","","","2022-07-27 00:00:00","4MM:2207130153301215","AUTO","0","00000000ADDBC8B6","2902340252","","0","",""
"BP2022-0679","RESIDENTIAL CYCLE 1","2022-07-13 00:00:00","ANGELINA ESPINOZA","CORRECTIONS SENT","2022-07-29 00:00:00","","","","2022-07-29 00:00:00","4MM:2207130153301216","AUTO","0","00000000AF16BE37","2902340255","","0","",""
"BP2021-1050","REVISION","2022-07-14 00:00:00","CHRIS RICE","APPROVED","2022-08-03 00:00:00","(7/14/2022 9:19 AM 4MM)FIRE ","","","2022-07-19 00:00:00","4MM:2207140917551676","ALL","0","00000000AE171039","2903140694","","0","",""
"BP2022-0617","ENVIRONMENTAL HEALTH CYCLE 1","2022-07-12 00:00:00","DEBORAH ANDERSON","APPROVED","2022-08-01 00:00:00","(7/14/2022 11:49 AM ALE)FA21","","","2022-07-28 00:00:00","4MM:2207141003421803","ALL","0","00000000ADEFC072","2903180552","","0","",""
"BP2022-0617","FIRE SITE REVIEW CYCLE 1","2022-07-12 00:00:00","CHRIS RICE","APPROVED","2022-08-03 00:00:00","","","","2022-08-04 00:00:00","4MM:2207141003421804","ALL","0","00000000AE198622","2903180555","","0","",""
"BP2022-0617","FIRE SPRINK CYCLE 1","2022-07-12 00:00:00","CHRIS RICE","APPROVED","2022-08-03 00:00:00","","","","2022-07-28 00:00:00","4MM:2207141003431805","ALL","0","00000000AE198624","2903180558","","0","",""
"BP2022-0617","FLOOD ZONE REVIEW","2022-07-12 00:00:00","SCOTT DOOLITTLE","N/A","2022-07-19 00:00:00","(7/19/2022 12:42 PM SD)Not i","","","2022-07-21 00:00:00","4MM:2207141003431806","ALL","0","00000000AD49E144","2903180561","","0","",""
"BP2022-0617","PLANNING CYCLE 1","2022-07-12 00:00:00","TRACY GONZALEZ","APPROVED","2022-08-02 00:00:00","(8/2/2022 4:28 PM TG)MH will","","","2022-07-28 00:00:00","4MM:2207141003431807","ALL","0","00000000AE08FE55","2903180566","","0","",""
"BP2022-0617","PW CYCLE 1","2022-07-12 00:00:00","JAIR BAUTISTA","APPROVED","2022-08-24 00:00:00","(8/24/2022 12:19 PM JBA)Adja","see notes","","2022-07-28 00:00:00","4MM:2207141003431808","ALL","0","00000000AF347221","2903180569","","0","",""
"BP2022-0617","RESIDENTIAL CYCLE 1","2022-07-12 00:00:00","CHRIS RICE","CORRECTIONS SENT","2022-08-03 00:00:00","","MISSING FOUNDATION PLAN","","2022-08-04 00:00:00","4MM:2207141003431809","ALL","0","00000000B24ED394","2903180572","","0","",""
"BP2022-0617","SCHOOL DISTRICT FEE FORM","2022-07-12 00:00:00","PERMIT TECH","APPROVED","2022-08-03 00:00:00","","","","2022-07-28 00:00:00","4MM:2207141003431810","ALL","0","00000000AE198610","2903180575","","0","",""
"BP2022-0617","FIRE DISTRICT FEE FORM","2022-07-12 00:00:00","PERMIT TECH","APPROVED","2022-08-03 00:00:00","","","","2022-08-04 00:00:00","4MM:2207141004231811","ALL","0","00000000AE19860E","2903180688","","0","",""
"BP2022-0037","DEFERRED SUBMITTAL","2022-07-14 00:00:00","CHRIS RICE","APPROVED","2022-08-10 00:00:00","(7/14/2022 11:41 AM 4MM)DEFE","","","2022-07-28 00:00:00","4MM:2207141140102270","ALL","0","00000000AE766E29","2903453948","","0","",""
"BP2022-0702","AG EXEMPT","2022-07-22 00:00:00","ANGELINA ESPINOZA","APPROVED","2022-08-16 00:00:00","","","","2022-08-05 00:00:00","4MM:2207221052447784","AUTO","0","00000000AEBFC6E7","2910002116","","0","",""
"BP2022-0702","ENVIRONMENTAL HEALTH CYCLE 1","2022-07-22 00:00:00","SUZIE DAWLEY","APPROVED","2022-08-09 00:00:00","(7/25/2022 10:22 AM ALE)FA00","","","2022-08-05 00:00:00","4MM:2207221052447785","AUTO","0","00000000AE69B836","2910002119","","0","",""
"BP2022-0702","FIRE DISTRICT FEE FORM","2022-07-22 00:00:00","PERMIT TECH","APPROVED","2022-08-10 00:00:00","","","","2022-08-05 00:00:00","4MM:2207221052447786","AUTO","0","00000000AE70FA49","2910002122","","0","",""
"BP2022-0702","FIRE SITE REVIEW CYCLE 1","2022-07-22 00:00:00","PERMIT TECH","APPROVED","2022-08-10 00:00:00","","","","2022-08-05 00:00:00","4MM:2207221052457787","AUTO","0","00000000AE70FA4B","2910002127","","0","",""
"BP2022-0702","IWM C AND D","2022-07-22 00:00:00","IWM REVIEWER","","","(7/27/2022 11:56 AM PH)Compa","VOIDED (PH 7/27/2022)","","2022-08-05 00:00:00","4MM:2207221052457788","AUTO","0","00000000ADAF00E9","2910002130","","0","",""
"BP2022-0702","PLANNING CYCLE 1","2022-07-22 00:00:00","TRACY GONZALEZ","APPROVED","2022-08-09 00:00:00","(8/9/2022 9:10 AM TG)Use Sit","Use Site Plan w/ Approval","","2022-08-05 00:00:00","4MM:2207221052457789","AUTO","0","00000000AE5B5C95","2910002135","","0","",""
"BP2022-0702","PW CYCLE 1","2022-07-22 00:00:00","JAIR BAUTISTA","APPROVED","2022-08-11 00:00:00","","","","2022-08-05 00:00:00","4MM:2207221052457790","AUTO","0","00000000AE868A1F","2910002138","","0","",""
"BP2022-0706","ENVIRONMENTAL HEALTH CYCLE 1","2022-07-25 00:00:00","SUZIE DAWLEY","APPROVED","2022-08-09 00:00:00","(7/28/2022 3:26 PM CM)FA1622","","","2022-08-08 00:00:00","4MM:2207250136208828","ALL","0","00000000AE69E8F2","2911359802","","0","",""
"BP2022-0706","PLANNING CYCLE 1","2022-07-25 00:00:00","TRACY GONZALEZ","APPROVED","2022-08-09 00:00:00","","","","2022-08-08 00:00:00","4MM:2207250136218829","ALL","0","00000000AE5D9447","2911359805","","0","",""
"BP2022-0706","PLUMBING CYCLE 1","2022-07-25 00:00:00","CHRIS RICE","APPROVED","2022-08-17 00:00:00","","","","2022-08-09 00:00:00","4MM:2207250136218830","ALL","0","00000000AECAD8E0","2911359808","","0","",""
"BP2022-0706","PW CYCLE 1","2022-07-25 00:00:00","JAIR BAUTISTA","APPROVED","2022-08-17 00:00:00","","","","2022-08-08 00:00:00","4MM:2207250136218831","ALL","0","00000000AEDB5846","2911359811","","0","",""
"BP2022-0718","ADDRESSING","","PERMIT TECH","","","","","","","4MM:2207260204450347","AUTO","0","00000000ADD5FE1C","2912870711","","0","",""
"BP2022-0718","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","(7/28/2022 1:21 PM CM)Waitin","","","","4MM:2207260204450348","AUTO","0","00000000ADD5FE1E","2912870714","","0","",""
"BP2022-0718","FIRE DISTRICT FEE FORM","","PERMIT TECH","","","","","","","4MM:2207260204460349","AUTO","0","00000000ADD5FE20","2912870717","","0","",""
"BP2022-0718","FIRE SPRINK CYCLE 1","","UNASSIGNED BLDG","","","","","","","4MM:2207260204460350","AUTO","0","00000000ADD5FE0C","2912870720","","0","",""
"BP2022-0718","FLOOD ZONE REVIEW","","SCOTT DOOLITTLE","","","","","","","4MM:2207260204460351","AUTO","0","00000000ADD5FE0E","2912870723","","0","",""
"BP2022-0718","INCLUSIONARY HOUSING","","TRACY GONZALEZ","","","","","","","4MM:2207260204460352","AUTO","0","00000000ADD5FE10","2912870726","","0","",""
"BP2022-0718","PLANNING CYCLE 1","","TRACY GONZALEZ","","","","","","","4MM:2207260204460353","AUTO","0","00000000ADD5FE14","2912870729","","0","",""
"BP2022-0718","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","4MM:2207260204460354","AUTO","0","00000000ADD5FE16","2912870732","","0","",""
"BP2022-0718","RESIDENTIAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","4MM:2207260204470355","AUTO","0","00000000ADD5FDF9","2912870735","","0","",""
"BP2022-0718","SCHOOL DISTRICT FEE FORM","","PERMIT TECH","","","","","","","4MM:2207260204470356","AUTO","0","00000000ADD5FDFB","2912870738","","0","",""
"BP2022-0718","SERVICE DISTRICT FEE FORM","","PERMIT TECH","","","","","","","4MM:2207260204470357","AUTO","0","00000000ADD5FDEF","2912870741","","0","",""
"BP2022-0718","IWM C and D","","IWM REVIEWER","","","","","","","4MM:2207260204470358","AUTO","0","00000000ADD5FE12","2912870744","","0","",""
"BP2022-0719","BD ELECTRICAL MINOR","","UNASSIGNED BLDG","","","","","","","4MM:2207260224220457","AUTO","0","00000000ADA94CD3","2912881027","","0","",""
"BP2022-0512","REVISION","2022-07-26 00:00:00","CHRIS RICE","APPROVED","2022-07-27 00:00:00","(7/26/2022 9:17 AM 4MM)PC1 R","","","2022-07-29 00:00:00","4MM:2207260917099403","ALL","0","00000000ADA84482","2912053048","","0","",""
"BP2022-0713","ENVIRONMENTAL HEALTH CYCLE 1","2022-07-26 00:00:00","DEBORAH ANDERSON","APPROVED","2022-10-14 00:00:00","(7/26/2022 9:58 AM 4MM)SHOUL","","","2022-08-09 00:00:00","4MM:2207260956569603","ALL","0","00000000B1EB1748","2912081967","","0","",""
"BP2022-0713","IWM C and D","2022-07-26 00:00:00","IWM REVIEWER","","","(8/23/2022 3:24 PM PH)IWM is","VOIDED (PH 8/23/2022)","","2022-08-09 00:00:00","4MM:2207260956579604","ALL","0","00000000AF297B64","2912081970","","0","",""
"BP2022-0713","PLANNING CYCLE 1","2022-07-26 00:00:00","TRACY GONZALEZ","APPROVED","2022-08-09 00:00:00","(7/26/2022 10:01 AM 4MM)SHOU","","","2022-08-09 00:00:00","4MM:2207260956579605","ALL","0","00000000B1FD4FB3","2912081973","","0","",""
"BP2022-0713","RESIDENTIAL CYCLE 1","2022-07-26 00:00:00","ANGELINA ESPINOZA","CORRECTIONS SENT","2022-08-29 00:00:00","","Per outdoor appliannce listing","","2022-08-16 00:00:00","4MM:2207260956579606","ALL","0","00000000AF6F2C4E","2912081976","","0","",""
"BP2022-0744","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","(8/9/2022 10:50 AM CM)Waitin","","","","4MM:2208020159177025","AUTO","0","00000000AEAD99CA","2919251665","","0","",""
"BP2022-0744","ADDRESSING","","PERMIT TECH","","","","","","","4MM:2208020159177026","AUTO","0","00000000AEAD99C8","2919251668","","0","",""
"BP2022-0744","FIRE DISTRICT FEE FORM","","PERMIT TECH","","","","","","","4MM:2208020159187027","AUTO","0","00000000AEAD99CC","2919251671","","0","",""
"BP2022-0744","FIRE SPRINK CYCLE 1","","CHRIS RICE","","","","","","","4MM:2208020159187028","AUTO","0","00000000AEAD99D0","2919251674","","0","",""
"BP2022-0744","FIRE SITE REVIEW CYCLE 1","","CHRIS RICE","","","","","","","4MM:2208020159187029","AUTO","0","00000000AEAD99CE","2919251677","","0","",""
"BP2022-0744","FLOOD ZONE REVIEW","","SCOTT DOOLITTLE","","","","","","","4MM:2208020159187030","AUTO","0","00000000AEAD99D2","2919251680","","0","",""
"BP2022-0744","PLANNING CYCLE 1","","TRACY GONZALEZ","","","","If EST, remove rvw dates","","","4MM:2208020159187031","AUTO","0","00000000AE6041E8","2919251683","","0","",""
"BP2022-0744","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","4MM:2208020159187032","AUTO","0","00000000AEAD9A17","2919251686","","0","",""
"BP2022-0744","RESIDENTIAL CYCLE 1","","CHRIS RICE","","","","","","","4MM:2208020159197033","AUTO","0","00000000AEAD9A19","2919251689","","0","",""
"BP2022-0744","SCHOOL DISTRICT FEE FORM","","PERMIT TECH","","","","","","","4MM:2208020159197034","AUTO","0","00000000AEAD9A1B","2919251692","","0","",""
"BP2022-0744","SERVICE DISTRICT FEE FORM","","PERMIT TECH","","","","","","","4MM:2208020159197035","AUTO","0","00000000AEAD9A1D","2919251695","","0","",""
"BP2022-0745","ENVIRONMENTAL HEALTH CYCLE 1","2022-08-02 00:00:00","ENV ADMIN","","","(8/9/2022 10:50 AM CM)Waitin","VOIDED (CM 8/17/2022)","","2022-08-16 00:00:00","4MM:2208020202297068","AUTO","0","00000000AED0551B","2919253124","","0","",""
"BP2022-0745","PLANNING CYCLE 1","","TRACY GONZALEZ","","","","If EST, remove rvw dates","","","4MM:2208020202297069","AUTO","0","00000000AE6059B8","2919253127","","0","",""
"BP2022-0745","PW CYCLE 1","2022-08-02 00:00:00","JAIR BAUTISTA","NEXT CYCLE SUBMITTED","2022-08-24 00:00:00","","no plans attached; 8/24/22","","2022-08-16 00:00:00","4MM:2208020202297070","AUTO","0","00000000AF3E96EC","2919253132","","0","",""
"BP2022-0745","RESIDENTIAL CYCLE 1","","ANGELINA ESPINOZA","","","","","","","4MM:2208020202307071","AUTO","0","00000000AE4A15F2","2919253135","","0","",""
"BP2022-0745","YSAQMD","2022-08-02 00:00:00","YSAQMD","","","","","","2022-08-16 00:00:00","4MM:2208020202307072","AUTO","0","00000000AE004494","2919253138","","0","",""
"BP2022-0745","IWM C and D","2022-08-02 00:00:00","IWM REVIEWER","","","","","","2022-08-16 00:00:00","4MM:2208020202307073","AUTO","0","00000000AE004497","2919253141","","0","",""
"BP2022-0759","ELECTRICAL CYCLE 1","2022-08-04 00:00:00","SCOTT DOOLITTLE","CORRECTIONS SENT","2022-10-04 00:00:00","(9/30/2022 10:27 AM MAN)IF T","","","2022-09-28 00:00:00","4MM:2208040947189279","AUTO","0","00000000B14D52C8","2921621781","","0","",""
"BP2022-0759","ENVIRONMENTAL HEALTH CYCLE 1","2022-09-14 00:00:00","DEBORAH ANDERSON","APPROVED","2022-09-30 00:00:00","(8/4/2022 10:59 AM CM)Waitin","","","2022-10-05 00:00:00","4MM:2208040947189280","AUTO","0","00000000B14D3678","2921621784","","0","",""
"BP2022-0759","FIRE DISTRICT FEE FORM","2022-09-14 00:00:00","PERMIT TECH","","","","","","2022-10-05 00:00:00","4MM:2208040947189281","AUTO","0","00000000B14D367A","2921621787","","0","",""
"BP2022-0759","FIRE SITE REVIEW CYCLE 1","2022-09-14 00:00:00","PERMIT TECH","","","","","","2022-10-05 00:00:00","4MM:2208040947189282","AUTO","0","00000000B14D367C","2921621790","","0","",""
"BP2022-0759","PLANNING CYCLE 1","2022-09-14 00:00:00","TRACY GONZALEZ","APPROVED","2022-10-10 00:00:00","(9/30/2022 10:27 AM MAN)IF T","Please use plannig approval","","2022-10-05 00:00:00","4MM:2208040947199283","AUTO","0","00000000B1967B3D","2921621793","","0","",""
"BP2022-0759","PW CYCLE 1","2022-09-14 00:00:00","JAIR BAUTISTA","APPROVED","2022-08-30 00:00:00","(8/30/2022 1:38 PM JBA)Impro","see notes","","2022-10-05 00:00:00","4MM:2208040947199284","AUTO","0","00000000B14D3682","2921621798","","0","",""
"BP2022-0759","STRUCTURAL CYCLE 1","2022-09-14 00:00:00","SCOTT DOOLITTLE","CORRECTIONS SENT","2022-10-04 00:00:00","(9/22/2022 11:07 AM SD)Must ","","","2022-10-05 00:00:00","4MM:2208040947199285","AUTO","0","00000000B14D3A8E","2921621801","","0","",""
"BP2022-0789","BD ELECTRICAL MINOR","2022-08-11 00:00:00","CHRIS RICE","APPROVED","2022-08-11 00:00:00","","","","2022-08-16 00:00:00","4MM:2208110819125848","AUTO","0","00000000AE80C203","2927388025","","0","",""
"BP2022-0168","STRUCTURAL CYCLE 1","2022-03-17 00:00:00","ANGELINA ESPINOZA","APPROVED","2022-03-23 00:00:00","","","","2022-04-14 00:00:00","AG:2202221130191923","AUTO","0","00000000A73290D3","2780165551","","0","",""
"BP2022-0168","ENVIRONMENTAL HEALTH CYCLE 1","2022-03-17 00:00:00","DEBORAH ANDERSON","APPROVED","2022-05-10 00:00:00","(2/28/2022 10:08 AM CM)Waiti","SEE NOTES","","2022-04-25 00:00:00","AG:2202221130191924","AUTO","0","00000000A9FF5CCC","2780165554","","0","",""
"BP2022-0168","PLANNING CYCLE 1","2022-02-22 00:00:00","TRACY GONZALEZ","APPROVED","2022-03-08 00:00:00","(3/8/2022 10:51 PM TG)Work i","","","2022-03-15 00:00:00","AG:2202221149031963","ALL","0","00000000A67A4C16","2780170211","","0","",""
"BP2022-0175","RESIDENTIAL CYCLE 1","2022-02-23 00:00:00","CHRIS RICE","APPROVED","2022-04-11 00:00:00","","","","2022-03-24 00:00:00","AG:2202231021303316","AUTO","0","00000000A845607D","2781161954","","0","",""
"BP2022-0175","ENVIRONMENTAL HEALTH CYCLE 1","2022-02-23 00:00:00","DEBORAH ANDERSON","CORRECTIONS SENT","2022-03-16 00:00:00","(2/28/2022 9:31 AM CM)FA1675","SEE NOTES","","2022-03-09 00:00:00","AG:2202231024203326","RESIDENTIAL CYCLE 1","0","00000000A8364291","2781162508","","0","",""
"BP2022-0191","ELECTRICAL CYCLE 1","2022-02-25 00:00:00","ANGELINA ESPINOZA","CORRECTIONS SENT","2022-09-21 00:00:00","(2/28/2022 10:09 AM CM)Waiti","SEE NOTES","","2022-03-11 00:00:00","AG:2202251144157346","AUTO","0","00000000B0ABEDFA","2784096557","","0","",""
