"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"12729","URATA & SONS CONCRETE,LLC","3430 LUYUNG DRIVE","","RANCHO CORDOVA","CA","95742","3430 LUYUNG DRIVE","","RANCHO CORDOVA","CA","95742","9166385364","","","CONTRACTOR","","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","URATA & SONS CONCRETE,LLC","","1035874","C-8","02/28/19","","","","","","","","","","","","","","","","brooklye@urataconcrete.com","CHARLES URATA","","3430","LUYUNG DRIVE","","RANCHO CORDOVA","CA","95742","","","","","","","","","","","","","","","ANE:1806081055570289","","","","CONSTRUCTION","190.31999999999999","190.31999999999999","0","","0","0000000086BCD91A","1689232341","0"
"12734","DEVRIES HVAC INC","7515 SUN AVENUE SUITE B","","CITRUS HEIGHTS","CA","95610","7515 SUN AVENUE SUITE B","","CITRUS HEIGHTS","CA","95610","9167685902","","","CONTRACTOR","","","","CORPORATION","","","12734","","","","","","","","DEVRIES HVAC INC","","492184","C-20","05-31-20","","","","","","","","","","","","","","","","devrieshvac@gmail.com","DAN DEVRIES","","7515","SUN AVENUE SUITE B","","CITRUS HEIGHTS","CA","95610","","","","","","","","","","","","","","","ANE:1806270134548801","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B76050A","1707516793","0"
"12738","NUWAVE","1875 CORONADO AVE","","SIGNAL HILL","CA","90755","1875 CORONADO AVE","","Signal hill","ca","90755","5624980800","","","CONTRACTOR","","","","CORPORATION","464953898","","","","","","","","","","NUWAVE","","1000182","C10","1/31/2019","","","","","","","","","","","","","","","","","TAMMY LIM","","1875","CORONADO AVE","","SIGNAL HILL","CA","90755","","","","","","","","","","","","","","","ANE:1807111002528024","","","","ELECTRICAL","141.80000000000001","141.80000000000001","0","","0","000000009B7606ED","1717587564","0"
"12743","PRIORITY 1 ELECTRIC","1309 Silica Ave","","Sacramento","CA","95815","1309 Silica Ave","","Sacramento","CA","95815","9169297995","","","CONTRACTOR","","","","LIMITED LIABILITY CORPORATION","","","12743","","","","","","","","","","657852","C-10","11/30/2018","","","","","","","","","","","","","","","","customerservice@priority1electric.com","Donald Eugene Kruse","","1309","Silica","Ave","Sacramento","CA","95815","","","","","","","","","","","","","","","ANE:1807181109305244","","","","ELECTRICAL","141.80000000000001","141.80000000000001","0","","0","000000009B7607B1","1722608322","0"
"12764","SPRING ROOFING INC.","5333 HACKBURY LANE","","SACRAMENTO","CA","95841","5333 HACKBERRY LANE","","SACRAMENTO","CA","95841","","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","12764","","","","","","","","","","1022427","C39","1/31/2019","","","","","","","","","","","","","","","","","PAVEL CHORNEY","","5333","HACKBERRY LANE","","SACRAMENTO","CA","95841","","","","","","","","","","","","","","","ANE:1808270235219792","","","","ROOFING","141.80000000000001","141.80000000000001","0","","0","000000009B7611AE","1752417875","0"
"12775","DISTINGUISHED CONSTRUCTION","7743 EL VERANO AVE","","ELVERTA","CA","95626","7743 EL VERANO AVE","","ELVERTA","CA","95626","9168684952","9162384665","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","12775","","","","","","","","DISTINGUISHED CONSTRUCTION","","974924","B","07/31/2020","","","","","","","","","","","","","","","","distinguishedconstruction@yahoo.com","RONALD GREEN","","7743","EL VERANO AVE","","ELVERTA","CA","95626","","","","","","","","","","","","","","","ANE:1809280832226998","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B761354","1793234992","0"
"12786","VIGOR CONSTRUCTION","4659 GOLDEN FOOTHILL PARKWAY","","El Dorado","CA","95762","4659 GOLDEN FOOTHILL PARKWAY","","El Dorado,","CA","95762","9165970500","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","VIGOR CONSTRUCTION","","996868","B","11/20","","","","","","","","","","","","","","","","phale@solaruniverse.com","Paul Hale","","4659","GOLDEN FOOTHILL PARKWAY","","El Dorado","CA","95762","","","","","","","","","","","","","","","ANE:1810191156124543","","","","GENERAL","141.80000000000001","141.80000000000001","0","","0","000000009B7616C4","1838852967","0"
"12829","CMCO SOLUTIONS, INC","3883 BLUEBIRD","","Loomis","CA","95650","3883 BLUEBIRD LANE","","Loomis","CA","95650","","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","CMCO SOLUTIONS","","775037","C-10","04/2022","","","","","","","","","","","","","","","","","","","3883","BLUEBIRD LANE","","Loomis","CA","95650","","","","","","","","","","","","","","","ANE:1902010922360398","","","","ELECTRICAL","141.80000000000001","141.80000000000001","0","","0","000000009B764C21","1925875169","0"
"12837","Diede Construction, Inc","12393 N. Hwy 99","","Lodi","CA","95240","12393 N. Hwy 99","","Lodi","CA","95240","2093698255","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","","","632667","A,B,C2,C8","12/31/2019","","","","","","","","","","","","","","","","lvaldez@diedeconstruction.com","Steven L. Diede","","12393","N. Hwy 99","","Lodi","CA","95240","","","","","","","","","","","","","","","ANE:1902131044482512","","","","CONSTRUCTION","238.84","238.84","0","","0","00000000B4BFB01B","1936185486","0"
"12848","Pacific Craft Builders","527 G Street","","Davis","CA","95616","527 G Street","","Davis,","CA","95616","5307581203","","","CONTRACTOR","1521","","","CORPORATION","","","","","","","","","","","Pacific Craft Builders","","991061","b","03/31/2022","","","","","","","","","","","","","","","","info@pacificcraftbuilders.com","Adam Abilgaard","","527","G Street","","Davis","CA","95616","","","","","","","","","","","","","","","ANE:1902271138526340","","","","CONSTRUCTION","190.31999999999999","190.31999999999999","0","","0","00000000B4BFB099","1949412362","0"
"12858","Nor Cal Mechanical","4663 Golden Foothill Parkway","","El Dorado","CA","95762","4663 Golden Foothill Parkway ST101","","El Dorado,","CA","95762","5306775242","","","CONTRACTOR","","","","CORPORATION","","","825097","","","","","","","","Nor Cal Mechanical","","825097","C-20","09/30/2019","","","","","","","","","","","","","","","","randy@norcalheatingandcooling.com","Bradley Nichols","","4663","Golden Foothill Parkway ST101","","El Dorado","CA","95762","","","","","","","","","","","","","","","ANE:1903200112099101","","","","HVAC","141.80000000000001","141.80000000000001","0","","0","000000009B764F69","1968146516","0"
"12872","S B MARTIN LLC","3081 Latham Lane","","El Dorado","CA","95762","3081 Latham Lane","","El Dorado,","CA","95762","9165323736","9169334979","","CONTRACTOR","","","","CORPORATION","","","12872","","","","","","","","S.B. Martin","","385598","C-8, B","11-30-2019","","","","","","","","","","","","","","","","sam@sbmartin.com","Sam Martin","","3081","Latham Lane","","El Dorado","CA","95762","","","","","","","","","","","","","","","ANE:1904100313158759","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B7652C8","1985038694","0"
"12931","SMR Contracting","","","","","","61 Lumberjack Lane","","Yankee Hill","CA","959605","5303212032","","","CONTRACTOR","","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","","","534976","B","07-20-20","","","","","","","","","","","","","","","","suemidkiff2008@gmail.com","","","61","Lumberjack Lane","","Yankee Hill","CA","959605","","","","","","","","","","","","","","","ANE:1907231006349525","","","","CONSTRUCTION","0","","0","","0","000000009B765DA4","2075589542","0"
"12933","BLINE CONSTRUCTION INC","430 Lea Way","","Sacramento","CA","95815","430 Lea Way","","Sacramento","CA","95815","9166466391","","","CONTRACTOR","","","","CORPORATION","","","12933","","","","","","","","","","768320","B,C36,A,C10","09/30/2019","","","","","","","","","","","","","","","","admin@blineconstruction.com","David Tan","","430","Lea Way","","Sacramento","CA","95815","","","","","","","","","","","","","","","ANE:1907240219101361","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B765DE8","2076911934","0"
"12940","Julian's Heating and Air Conditioning","PO BOX 3141","","Yuba City","CA","95992","526 Saddleback Drive","","Marysville","CA","95901","5306458581","","","CONTRACTOR","1711","","","SOLE PROPRIETORSHIP","","","","","","","","","","","","","1041295","C20","6/30/2020","","","","","","","","","","","","","","","","HOLLY@JULIANSHEATINGANDAIR.COM","","","526","Saddleback Drive","","Marysville","CA","95901","","","","","","","","","","","","","","","ANE:1908051110341085","","","","CONSTRUCTION","190.31999999999999","190.31999999999999","0","","0","000000009B765EC9","2086244382","0"
"12946","PAUL KEARNEY, INC","P.O. BOX 1587","","FAIR OAKS","CA","95628","P.O. BOX 1587","","Fair Oaks,","CA","95628","9168704668","9169267189","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","","","690600","B","10/31/2019","","","","","","","","","","","","","","","","paulkearneyinc@comcast.net","","","","P.O. BOX 1587","","FAIR OAKS","CA","95628","","","","","","","","","","","","","","","ANE:1908130310019271","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B76607D","2094540321","0"
"12960","ALL SIDES EXTERIORS INC","3628 MADISON AVE #19","","North Highlands","CA","95660","3628 Madison Ave #19","","North Highlands","CA","95660","9169105978","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","ALL SIDES EXTERIORS INC","","1011447","B - C61 - D41","02/20","","","","","","","","","","","","","","","","www.gabeallsidehi@gmail.com","Ruslan Yakovchuk","","3628","Madison Ave","#19","North Highlands","CA","95660","","","","","","","","","","","","","","","ANE:1909050113529688","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B769344","2115946726","0"
"12965","MID VALLEY ROOFING","2048 COLANNADE WAY","","ELVERTA","CA","95626","2048 COLANNADE WAY","","ELVERTA","CA","95626","9162070929","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","","","","","","","","","MID VALLEY ROOFING","","785520","C-39","10-31-2020","","","","","","","","","","","","","","","","midvalleyroofing@msn.com","Robert Bullis","","2048","COLANNADE WAY","","ELVERTA","CA","95626","","","","","","","","","","","","","","","ANE:1909161145009707","","","","ROOFING","141.80000000000001","141.80000000000001","0","","0","000000009B769495","2125256873","0"
"12979","Price Is Right Construction","469 D Steeet","","Dixon","CA","95620","469 D Street","","Dixon,","CA","95620","7074278000","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","","","","","","","","","","","837893","B","05/31/2020","","","","","","","","","","","","","","","","price10@yahoo.com","Rodney Wayne Greer","","469","D Street","","Dixon","CA","95620","","","","","","","","","","","","","","","ANE:1910160941254793","","","","RESIDENTIAL","141.80000000000001","141.80000000000001","0","","0","000000009B76D099","2152732678","0"
"12985","Superior Electrical Service Technician","11230 GOLD EXPRESS DR STE 310","","GOLD RIVER","CA","95670","11230 Gold Express Dr Ste. 310","","GOLD RIVER","CA","95670","9166084000","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","asuperiorelectric@comcast.net","","","11230","Gold Express Dr","Ste. 310","GOLD RIVER","CA","95670","","","","","","","","","","","","","","","ANE:1910301156506079","","","","ELECTRICAL","141.80000000000001","141.80000000000001","0","","0","000000009B76D1A1","2165216442","0"
"12995","HUNTER MOBILE REPAIR","27898 COUNTY ROAD 19","","ESPARTO","CA","95627","27898 CR 19","","ESPARTO","CA","95627","5307742112","","","REPAIR SERVICES","","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","(11/15/2019 11:00 AM ET)PROVIDING MAINTENANCE TO HUNTER ENGINEERING EQUIPMENT","","","","","","","","","","","","","","","","","","","","","markwilliams8832@gmail.com","WILLIAMS ERIC E & ERIKA C","","27898","CR 19","","ESPARTO","CA","95627","","PARCEL","048200002","","","","","","","","","","","","ANE:1911151033247362","YOLO:11021013292230427","","","HEAVY MACHINERY","141.80000000000001","141.80000000000001","0","","0","000000009B76D4AE","2178090321","0"
"13004","ARROW SIGN COMPANY","1051 46th AVENUE","","Oakland","CA","94601","1051 46TH AVENUE","","Oakland","CA","94601","5105330815","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","","","314794","C45, 51, 61","10/31/20","","","","","","","","","","","","","","","","permits@arrowsigncompany.com","","","1051","46TH AVENUE","","Oakland","CA","94601","","","","","","","","","","","","","","","ANE:1912130821464851","","","","SIGNS","141.80000000000001","141.80000000000001","0","","0","000000009B7857A2","2197598059","0"
"13013","CRYSTAL BLUE PLUMBING HEATING & AIR INC","3129 Swetzer Rd # G","","Loomis","CA","95650","3129 Swetzer Rd # G","","Loomis","CA","95650","9165775020","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","","","1005310","B, C20, C36","07/31/21","","","","","","","","","","","","","","","","accounting@crytsalblueplumbing.com","Mylo Paisley","","3129","Swetzer Rd # G","","Loomis","CA","95650","","","","","","","","","","","","","","","ANE:2001031003465443","","","","HVAC","190.31999999999999","190.31999999999999","0","","0","00000000A70702B3","2208436213","0"
"13029","Adroit Plumbing","1860 Sierra Gardens Dr","","ROSEVILLE","CA","95661","1860 Sierra Gardens Dr","","ROSEVILLE","CA","95661","9163800140","","","CONTRACTOR","1522","","","SOLE PROPRIETORSHIP","","","","","","","","","","","","","831697","C-36","01/31/2022","","","","","","","","","","","","","","","","chris@adroitplumbing.com","Christopher Bustos","","1860","Sierra Gardens Dr","","ROSEVILLE","CA","95661","","","","","","","","","","","","","","","ANE:2001230115127691","","","","PLUMBING","141.80000000000001","141.80000000000001","0","","0","000000009B7ADB05","2224001384","0"
"13053","Champion Fire Protection","8698 Elk Grove","Suite 1-219","Elk Grove","CA","95624","8698 Elk Grove Blvd","","Elk Grove,","CA","95624","5308637134","","","CONTRACTOR","9224","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","","","1019396","C-16","12/20","","","","","","","","","","","","","","","","bnelson@championprotection.net","Brad Nelson","","8698","Elk Grove Blvd","","Elk Grove,","CA","95624","","","","","","","","","","","","","","","ANE:2003030936122466","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B7AE260","2251341282","0"
"13073","Spartan Home Services","920 Reserve Dr","","Roseville","CA","95678","920 Reserve Drive","","Roseville","CA","95678","9162497777","","","CONTRACTOR","1711","","","LIMITED LIABILITY CORPORATION","","","1055323","","","","","","","","","","1055323","B-C","07/31/2021","","","","","","","","","","","","","","","","jessica.s@spartanhomepros.com","Mathew Boysel","","920","Reserve Drive","","Roseville","CA","95678","","","","","","","","","","","","","","","ANE:2005220905187536","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B7AE474","2286873117","0"
"13086","BD Builders","4230 South Shingle Road","","Cameron Park,","CA","95682","4230 South Single Road","","Cameron Park,","CA","95682","9168713030","","","CONTRACTOR","1521","","","SOLE PROPRIETORSHIP","","","","","","","","","","","","","600440","B","03/31/2022","","","","","","","","","","","","","","","","dandorkin@gmail.com","Danny L. Dorkin","","4230","South Single Road","","Cameron Park,","CA","95682","","","","","","","","","","","","","","","ANE:2006021156175834","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B7AFE4A","2292958461","0"
"13097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ANE:2006250814411940","","","","","","","","","0","0000000089A0BDE5","2309012956","0"
"13109","Valley Pro Roofing","2539 N Mitre Ave","","FRESNO","CA","93722","2539 N Mitre Ave","","FRESNO","CA","93722","5599949057","","","CONTRACTOR","1761","","","CORPORATION","","","","","","","","","","","","","1049845","c-39","02/28/2021","","","","","","","","","","","","","","","","","Humberto Villalobos","","2539","N Mitre Ave","","FRESNO","CA","93722","","","","","","","","","","","","","","","ANE:2007161121406940","","","","ROOFING","141.80000000000001","141.80000000000001","0","","0","000000009B7B2E5F","2323943973","0"
"13123","Justin Anselmo","P.O. Box 879","","Dixon,","CA","95620","P.O. Box 879","","Dixon,","CA","95620","7075805042","","","CONTRACTOR","1611","","","CORPORATION","","","","","","","","","","","Anselmo Brothers","","1032837","A","11/30/2021","","","","","","","","","","","","","","","","justin@anselmosbros.com","Justin Anselmo","","","P.O. Box 879","","Dixon,","CA","95620","","","","","","","","","","","","","","","ANE:2008100908572818","","","","ENGINEERING","141.80000000000001","141.80000000000001","0","","0","000000009B7B31C6","2340705261","0"
"13140","Sungenix Energy Solutions","690 Saratoga Ave","#100","San Jose","CA","95129","690 Saratoga Ave #100","","San Jose","CA","95129","7144865000","","","CONTRACTOR","1731","","","CORPORATION","","","","","","","","","","","","","999745","C-10","03/30/2021","","","","","","","","","","","","","","","","","Danny Takizawa","","690","Saratoga Ave","#100","San Jose","CA","95129","","","","","","","","","","","","","","","ANE:2009150931381535","","","","SOLAR/PV","190.31999999999999","190.31999999999999","0","","0","00000000A707541D","2364907226","0"
"13166","Locken Enterprises","7261 Nicolaus","","Lincoln,","CA","95648","7261 Nicolaus Road","","Lincoln,","CA","95648","9168471302","","","CONTRACTOR","1521","","","CORPORATION","","","826335","","","","","","","","","","526335","B","03/21","","","","","","","","","","","","","","","","marland@lockedente3rprises.com","Marland Locken","","7261","Nicolaus Road","","Lincoln,","CA","95648","","","","","","","","","","","","","","","ANE:2010210904153360","","","","CONSTRUCTION","141.80000000000001","141.80000000000001","0","","0","000000009B9A82E1","2394646954","0"
