BUSINESS_NO,BUS_LIC_NO,BUS_LIC_ISS,BUS_LIC_ISS_BY,BUS_LIC_EXP,BUS_LIC_EXP_BY,BUS_LIC_RENEW_NOTICE,BUS_LIC_RENEW_PAID,STATUS,STATUS_BY,TAG,CONDITIONS,LOCKID,RECORDID,LAST_INSPECTION,FEES_CHARGED,FEES_PAID,BALANCE_DUE,REFERENCE_NO,update_originator_id,update_timestamp,create_timestamp,insert_originator_id,TSstatus
10157,10157,9/28/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222631,,0,0,0,,0,00000000377EFFB2,,,
10158,10158,9/28/2004 0:00,,1/31/2005 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222632,,90,90,0,,0,00000000377EFFB3,,,
10159,10159,10/1/2004 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222633,,105,105,0,,0,000000004773D2B8,,,
10160,10160,10/13/2004 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222634,,254.2,254.2,0,,0,00000000377EFFB5,,,
10161,10161,10/13/2004 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222635,,0,0,0,,0,00000000377EFFB6,,,
10162,10162,10/13/2004 0:00,,1/31/2013 0:00,NS,,,INACTIVE,CS,,Must comply with Yolo Co. Code Section 8-2.251 for Home Occupation.,,YOLO:110202074222636,,327.7,257.8,69.9,,0,00000000377EFFB7,,,
10164,10164,10/18/2004 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222638,,0,0,0,,0,00000000377EFFB8,,,
10165,10165,10/18/2004 0:00,,1/31/2017 0:00,AME,,,INACTIVE,CS,1,,,YOLO:110202074222639,,288.8,288.8,0,,0,0000000047CC9416,,,
10166,10166,10/21/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,SCIF reprts no W/C 1-22-08 hd,,YOLO:110202074222640,,112.5,112.5,0,,0,00000000377EFFBA,,,
10167,10167,10/21/2004 0:00,,1/31/2005 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222641,,0,0,0,,0,00000000377EFFBB,,,
10169,10169,10/25/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222643,,0,0,0,,0,00000000377EFFBC,,,
10170,10170,10/26/2004 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO. CODE SEC.8-2.251 FOR HOME OCC.,,YOLO:110202074222644,,0,0,0,,0,00000000377EFFBD,,,
10171,10171,10/28/2004 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222645,,0,0,0,,0,00000000377EFFBE,,,
10172,10172,10/29/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222646,,0,0,0,,0,00000000377EFFBF,,,
10173,10173,10/14/2004 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,"MUST COMPLY W/ YOLO CO. CODE SEC. 8-2.299.7 STABLE, PRIVATE & CODE SEC.8-2.251 FOR HOME OCC.",,YOLO:110202074222647,,158,158,0,,0,0000000045DCF2E4,,,
10174,10174,11/1/2004 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222648,,0,0,0,,0,00000000377EFFC1,,,
10175,10175,11/4/2004 0:00,,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,YOLO:110202074222649,,911.44,911.44,0,,0,00000000B480955D,,,
10176,10176,11/4/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222650,,0,0,0,,0,00000000377EFFC2,,,
10178,10178,11/4/2004 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222652,,96,96,0,,0,00000000377EFFC3,,,
10179,10179,11/17/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222653,,0,0,0,,0,00000000377EFFC4,,,
10180,10180,11/17/2004 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO. CODE SEC.8-2.251 FOR HOME OCC.,,YOLO:110202074222654,,96,96,0,,0,00000000377EFFC5,,,
10181,10181,11/17/2004 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222655,,0,0,0,,0,00000000377EFFC6,,,
10182,10182,10/13/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST MAINTAIN A VALID HEALTH PERMIT.,,YOLO:110202074222656,,152.1,152.1,0,,0,00000000377EFFC7,,,
10183,10183,12/7/2004 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222657,,144,144,0,,0,00000000377EFFC8,,,
10184,10184,12/9/2004 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:110202074222658,,466.5,327.7,138.8,,0,00000000377EFFC9,,,
10186,10186,12/10/2004 0:00,,1/31/2010 0:00,,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO. CODE SEC.8-2.251 FOR HOME OCC. NO GARAGE OR OUTSIDE STORAGE OF MATERIALS.,,YOLO:110202074222660,,0,0,0,,0,00000000377EFFCB,,,
10187,10187,12/13/2004 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,"MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.299.7 FOR STABLE, PRIVATE.",,YOLO:110202074222661,,0,0,0,,0,00000000377EFFCC,,,
10188,10188,12/14/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222662,,0,0,0,,0,00000000377EFFCD,,,
10189,10189,12/6/2004 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222663,,0,0,0,,0,00000000377EFFCE,,,
1019,1019,1/18/1985 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222068,,96,96,0,,0,00000000377EFFCF,,,
10190,10190,12/14/2004 0:00,,1/31/2010 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222664,,127,127,0,,0,000000004AE42E8D,,,
10191,10191,1/5/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222665,,144,144,0,,0,00000000377EFFD1,,,
10192,10192,1/18/2005 0:00,,1/31/2015 0:00,EN,,,INACTIVE,CS,,,,YOLO:110202074222666,,400.9,266,134.9,,0,00000000377EFFD2,,,
10193,10193,1/18/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO CODE SECTION 8-2.251 FOR HOME OCCUPATION,,YOLO:110202074222667,,90,90,0,,0,0000000068BFC662,,,
10194,10194,1/18/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222668,,0,0,0,,0,00000000377EFFD4,,,
10195,10195,1/19/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222669,,0,0,0,,0,00000000377EFFD5,,,
10196,10196,1/13/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO CODE SECTION 8-2.251 FOR HOME OCCUPATION,,YOLO:110202074222670,,0,0,0,,0,00000000377EFFD6,,,
10197,10197,1/19/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222671,,0,0,0,,0,00000000377EFFD7,,,
10199,10199,1/3/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO CODE SEC 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222673,,96,96,0,,0,00000000377EFFD9,,,
1020,1020,1/21/1985 0:00,,1/31/1995 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221835,,0,0,0,,0,00000000377EFFDA,,,
10200,10200,1/26/2005 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTORS LICENSE FOR SERVICES PROVIDED.,,YOLO:110202074222674,,120,120,0,,0,00000000377EFFDB,,,
10201,10201,1/28/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO CODE SECTION 8-2.251 FOR HOME OCCUPATION. NO OUTSIDE STORAGE OF INVENTORY. NO MORE THAN 3 UPS DELIVERIES PER WEEK.,,YOLO:110202074222675,,0,0,0,,0,00000000377EFFDC,,,
10202,10202,2/3/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222676,,0,0,0,,0,00000000377EFFDD,,,
10203,10203,2/14/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222677,,0,0,0,,0,00000000377EFFDE,,,
10204,10204,2/11/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222678,,0,0,0,,0,00000000377EFFDF,,,
10205,10205,2/4/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222679,,0,0,0,,0,00000000377EFFE0,,,
10207,10207,2/15/2005 0:00,,1/31/2014 0:00,CF,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO. CODE SEC. 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222681,,666.6,531.7,134.9,,0,00000000A3BEDFFE,,,
10208,10208,2/3/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222682,,0,0,0,,0,00000000377EFFE2,,,
10209,10209,2/4/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222683,,0,0,0,,0,00000000377EFFE3,,,
1021,1021,1/8/1995 0:00,,1/31/1998 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222028,,60,60,0,,0,00000000575B4D65,,,
10210,10210,1/28/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222684,,90,90,0,,0,000000004C98346A,,,
10211,10211,2/24/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,SUBJECT TO SKYDANCE SKYDIVING/PRESTAR INSURANCE LIABILITY REQ'S,,YOLO:110202074222685,,158,158,0,,0,000000007B90E960,,,
10212,10212,2/22/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222686,,0,0,0,,0,00000000377EFFE7,,,
10213,10213,2/18/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222687,,0,0,0,,0,00000000377EFFE8,,,
10214,10214,2/18/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222688,,0,0,0,,0,00000000377EFFE9,,,
10215,10215,1/31/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222689,,0,0,0,,0,00000000377EFFEA,,,
10216,10216,3/2/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,Must have Health permit.,,YOLO:110202074222690,,158,158,0,,0,00000000377EFFEB,,,
10217,10217,3/3/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222691,,0,0,0,,0,00000000377EFFEC,,,
10218,10218,3/11/2005 0:00,,1/31/2019 0:00,AY,,,EXPIRED,AY,1,,,YOLO:110202074222692,,271.92,271.92,0,,0,00000000B480955E,,,
10219,10219,3/14/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222693,,0,0,0,,0,00000000377EFFEE,,,
1022,1022,2/12/1997 0:00,,1/31/1998 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221850,,0,0,0,,0,00000000377EFFEF,,,
10220,10220,3/1/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222694,,96,96,0,,0,0000000056806F4F,,,
10221,10221,3/15/2005 0:00,,1/31/2015 0:00,AY,,,INACTIVE,CS,,,,YOLO:110202074222695,,428.7,298.7,130,,0,00000000377EFFF1,,,
10222,10222,3/16/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222696,,0,0,0,,0,00000000377EFFF2,,,
10223,10223,3/4/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222697,,144,144,0,,0,00000000377EFFF3,,,
10224,10224,3/18/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO. CODE SEC. 8-2.251 FOR HOME OCCUPATION,,YOLO:110202074222698,,0,0,0,,0,00000000377EFFF4,,,
10225,10225,3/1/2005 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,Must comply with Yolo County Code ssection 8-2.251 for Home Occupation.,,YOLO:110202074222699,,396.6,396.6,0,,0,00000000377EFFF5,,,
10227,10227,3/21/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222701,,0,0,0,,0,00000000377EFFF6,,,
10228,10228,3/23/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,License may be suspended on 4/16/08 if the workers' compensation insurance is not filed with CSLB.,,YOLO:110202074222702,,158,158,0,,0,00000000377EFFF7,,,
10229,10229,3/28/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222703,,0,0,0,,0,00000000377EFFF8,,,
1023,1023,5/22/1993 0:00,,1/31/2003 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222432,,60,60,0,,0,000000004CDA601D,,,
10230,10230,3/28/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222704,,0,0,0,,0,00000000377EFFFA,,,
10231,10231,2/10/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222705,,0,0,0,,0,00000000377EFFFB,,,
10232,10232,3/29/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222706,,0,0,0,,0,00000000377EFFFC,,,
10233,10233,3/30/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222707,,0,0,0,,0,00000000377EFFFD,,,
10234,10234,3/30/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222708,,0,0,0,,0,00000000377EFFFE,,,
10235,10235,3/15/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222709,,0,0,0,,0,00000000377EFFFF,,,
10236,10236,4/1/2005 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,Must Maintain valid state contractor license. ,,YOLO:110202074222710,,180,180,0,,0,00000000377F0001,,,
10237,10237,7/12/2006 0:00,,1/31/2010 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222711,,0,0,0,,0,00000000377F0002,,,
10238,10238,2/17/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222712,,80,80,0,,0,000000007218C7CE,,,
10239,10239,11/30/2004 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,Temporary Occupancy Granted 5/6/05 bh. To complete permit 205-0111 must be finaled and site work complete.,,YOLO:110202074222713,,0,0,0,,0,00000000377F0004,,,
1024,1024,1/18/1985 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742222281,,404.5,404.5,0,,0,00000000377F0005,,,
10240,10240,3/17/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,Cancelled per renewal 4/2/08 jak,,YOLO:110202074222714,,96,96,0,,0,00000000377F0006,,,
10241,10241,4/4/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222715,,0,0,0,,0,00000000377F0007,,,
10242,10242,4/18/2002 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222716,,144.5,144.5,0,,0,0000000055BBB18E,,,
10243,10243,3/1/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222717,,96,96,0,,0,00000000377F0009,,,
10244,10244,4/6/2005 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222718,,127,127,0,,0,00000000377F000A,,,
10245,10245,4/6/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222719,,0,0,0,,0,00000000377F000B,,,
10246,10246,4/7/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY W/YOLO CO. CODE SEC.8-2.251 FOR HOME OCC.,,YOLO:110202074222720,,0,0,0,,0,00000000377F000C,,,
10247,10247,4/11/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222721,,210,210,0,,0,000000007002AF0D,,,
10248,10248,4/11/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222722,,0,0,0,,0,00000000377F000E,,,
10249,10249,4/8/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222723,,0,0,0,,0,00000000377F000F,,,
10250,10250,6/29/2004 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MAX 1 HOUR STOP IN ONE LOCATION.,,YOLO:110202074222724,,0,0,0,,0,00000000377F0010,,,
10252,10252,4/19/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO. CODE SEC. 8-2.251 FOR HOME OCC.,,YOLO:110202074222725,,96,96,0,,0,00000000377F0011,,,
10253,10253,4/21/2005 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222726,,105,105,0,,0,00000000377F0012,,,
10254,10254,4/21/2005 0:00,,1/31/2018 0:00,AY,,,EXPIRED,AY,1,,,YOLO:110202074222727,,746.2,746.2,0,,0,00000000B480955F,,,
10255,10255,4/25/2005 0:00,,5/3/2005 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222728,,219.6,219.6,0,,0,00000000377F0013,,,
10256,10256,4/25/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222729,,0,0,0,,0,00000000377F0014,,,
10258,10258,4/26/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222731,,0,0,0,,0,00000000377F0015,,,
10259,10259,5/4/2005 0:00,,5/16/2005 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222732,,90,90,0,,0,0000000055BBAC82,,,
10260,10260,5/5/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222733,,0,0,0,,0,00000000377F0017,,,
10261,10261,5/6/2005 0:00,,5/18/2005 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222734,,90,90,0,,0,00000000377F0018,,,
10262,10262,5/9/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222735,,0,0,0,,0,00000000377F0019,,,
10263,10263,5/5/2005 0:00,,1/31/2014 0:00,CS,,,INACTIVE,CS,,,,YOLO:110202074222736,,404.6,334.7,69.9,,0,00000000377F001A,,,
10264,10264,5/6/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222737,,0,0,0,,0,00000000377F001B,,,
10265,10265,5/5/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222738,,192,192,0,,0,00000000377F001C,,,
10266,10266,4/29/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222739,,0,0,0,,0,00000000377F001D,,,
10267,10267,5/3/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222740,,0,0,0,,0,00000000377F001E,,,
10268,10268,5/5/2005 0:00,,1/31/2017 0:00,AY,,,EXPIRED,AY,1,,,YOLO:110202074222741,,544.4,544.4,0,,0,00000000B4809560,,,
10269,10269,5/10/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222742,,0,0,0,,0,00000000377F001F,,,
10270,10270,5/13/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,License may be suspended 2/7/07 if W/C not filed w/ CSLB.,,YOLO:110202074222743,,0,0,0,,0,00000000377F0020,,,
10271,10271,5/16/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222744,,0,0,0,,0,00000000377F0021,,,
10272,10272,5/19/2005 0:00,,1/31/2016 0:00,JGM,,,EXPIRED,CS,,,,YOLO:110202074222745,,298.7,298.7,0,,0,00000000B4809561,,,
10275,10275,5/25/2005 0:00,,6/13/2005 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222747,,90,90,0,,0,0000000074C6E55F,,,
10276,10276,5/25/2005 0:00,,1/31/2010 0:00,,,,INACTIVE,CS,,Must comply with Yolo Co. Code Section 8-2.251 for Home Occupation ,,YOLO:110202074222748,,127,127,0,,0,00000000575B8E1D,,,
10277,10277,5/25/2005 0:00,,1/31/2012 0:00,AT,,,INACTIVE,CS,,MUST COMPLY W/ YOLO CO. CODE SEC. 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222749,,311,311,0,,0,00000000377F0024,,,
10278,10278,5/26/2005 0:00,,1/31/2013 0:00,AY,,,INACTIVE,CS,,,,YOLO:110202074222750,,303.7,233.8,69.9,,0,00000000377F0025,,,
10279,10279,5/27/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222751,,0,0,0,,0,00000000377F0026,,,
10280,10280,5/16/2005 0:00,,11/6/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222752,,96,96,0,,0,000000004B50F5F9,,,
10281,10281,6/6/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222753,,96,96,0,,0,000000005A2A9860,,,
10282,10282,6/6/2005 0:00,,1/31/2010 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222754,,0,0,0,,0,00000000377F0029,,,
10284,10284,6/15/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222756,,0,0,0,,0,00000000377F002A,,,
10285,10285,6/15/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222757,,0,0,0,,0,00000000377F002B,,,
10286,10286,6/15/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222758,,0,0,0,,0,00000000377F002C,,,
10287,10287,6/15/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222759,,0,0,0,,0,00000000377F002D,,,
10288,10288,6/15/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222760,,0,0,0,,0,00000000377F002E,,,
10289,10289,6/21/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,"CONDITIONS APPEAR IN SEPARATE LETTER, ATTACHED.",,YOLO:110202074222761,,0,0,0,,0,00000000377F002F,,,
10290,10290,6/17/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222762,,0,0,0,,0,00000000377F0030,,,
10291,10291,6/16/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222763,,0,0,0,,0,00000000377F0031,,,
10292,10292,6/28/2005 0:00,,1/31/2019 0:00,EPRS,,,EXPIRED,EPRS,1,,,YOLO:110202074222764,,883.3,883.3,0,,0,00000000B4809562,,,
10293,10293,7/7/2005 0:00,,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,YOLO:110202074222765,,1245.48,1016.76,228.72,,0,00000000B4809563,,,
10294,10294,6/29/2005 0:00,,1/31/2020 0:00,TN,,,EXPIRED,TN,1,,,YOLO:110202074222766,,440.5,440.5,0,,0,00000000B4809564,,,
10295,10295,6/28/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222767,,0,0,0,,0,00000000377F0033,,,
10296,10296,7/8/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222768,,0,0,0,,0,00000000377F0034,,,
10297,10297,7/14/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222769,,0,0,0,,0,00000000377F0035,,,
10298,10298,7/18/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222770,,0,0,0,,0,00000000377F0036,,,
10299,10299,7/19/2005 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222771,,127,127,0,,0,00000000997F5112,,,
10300,10300,7/19/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222772,,0,0,0,,0,00000000377F0038,,,
10301,10301,7/20/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222773,,0,0,0,,0,00000000377F0039,,,
10302,10302,7/14/2005 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH YOLO CO. CODE SECTION 8-2.251 FOR HOME OCCUPATION.,,YOLO:110202074222774,,0,0,0,,0,00000000377F003A,,,
10303,10303,7/27/2005 0:00,,1/31/2019 0:00,KAP,,,EXPIRED,KAP,1,,,YOLO:110202074222775,,752.54,752.54,0,,0,00000000B4809565,,,
10304,10304,8/1/2005 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222776,,0,0,0,,0,00000000377F003B,,,
10305,10305,8/3/2005 0:00,,1/31/2014 0:00,CF,,,INACTIVE,CS,,,,YOLO:110202074222777,,530.8,530.8,0,,0,00000000377F003C,,,
10306,10306,8/3/2005 0:00,,1/31/2023 0:00,AY,,,ACTIVE,ET,1,,,YOLO:110202074222778,,388.44,318.72,69.72,,0,00000000B4A4178C,,,
10307,10307,8/8/2005 0:00,,1/31/2008 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222779,,0,0,0,,0,00000000377F003E,,,
10308,10308,8/9/2005 0:00,,8/9/2005 0:00,,,,INACTIVE,CS,,Exempt: Code sec. 12-1.201.  See TF #810 (resolved),,YOLO:110202074222780,,0,0,0,,0,00000000377F003F,,,
10309,10309,8/10/2005 0:00,,8/10/2005 0:00,,,,INACTIVE,CS,,Exempt: ag related business Co. code sec.12-1.408(b),,YOLO:110202074222781,,0,0,0,,0,00000000377F0040,,,
10310,10310,8/10/2005 0:00,,8/10/2005 0:00,,,,INACTIVE,CS,,Exempt: YC code sec. 12-1.408(b),,YOLO:110202074222782,,0,0,0,,0,00000000377F0041,,,
10311,10311,8/10/2005 0:00,,8/10/2005 0:00,,,,INACTIVE,CS,,"Exempt: per John Bencomo, ltr in file.",,YOLO:110202074222783,,0,0,0,,0,00000000377F0042,,,
10312,10312,8/10/2005 0:00,,8/10/2005 0:00,,,,INACTIVE,CS,,"Exempt: YC code sec. 12-1.304 sec C-3 per Brett Hale, ltr in file",,YOLO:110202074222784,,0,0,0,,0,00000000377F0043,,,
10313,10313,8/10/2005 0:00,,8/10/2005 0:00,,,,INACTIVE,CS,,Exempt: YC code sec. 12-1.408,,YOLO:110202074222785,,0,0,0,,0,00000000377F0044,,,
