CASE_NO,REMARKS,InspectionType,INSPECTOR,SCHEDULED_DATE,SCHEDULED_TIME,COMPLETED_DATE,COMPLETED_TIME,DURATION,RESULT,NOTES,LOCKID,RECORDID,DURATION_EST,CREATED_DATE,CREATED_TIME,CREATED_BY,SEQID,CAPOVERRIDE,update_originator_id,update_timestamp,create_timestamp,exID,PathURL,PathURLDateAdded,insert_originator_id
CE2019-0029,,SITE VISIT,PT,8/27/2021 0:00,,,,,,(9/8/2021 12:58 PM ANE)Trakit did not allow me schedule site visit on Saturday,,ANE:2109081257462839,,9/8/2021 0:00,12:57,ANE,,,0,000000009D34DDB0,2637487462,,,,0
CE2019-0029,Mailed NOV and Hearing Request,LETTER DRAFTING,ANE,9/20/2021 0:00,,9/20/2021 0:00,,45,,,,ANE:2109200942519688,,9/20/2021 0:00,9:42,ANE,,,0,000000009DA4C246,2644819006,,,,0
CE2021-0024,Vioation Verified,VERIFY VIOLATION,CR,9/20/2021 0:00,,9/20/2021 0:00,,45,STOP WORK NOTICE,,,ANE:2109220807142157,,9/22/2021 0:00,20:07,ANE,,,0,000000009E0E3547,2648341597,,,,0
CE2021-0025,,SITE VISIT,ANE,9/23/2021 0:00,13:00,9/23/2021 0:00,14:00,,,(9/23/2021 2:43 PM ANE)Spoke to gentleman on the property and would not provide any contact information.  Gentleman said he lived in the RV.,,ANE:2109230242242957,,9/23/2021 0:00,14:42,ANE,,,0,000000009DFC1071,2649237342,,,,0
CE2021-0025,,VERIFY VIOLATION,ANE,9/23/2021 0:00,13:00,9/23/2021 0:00,14:00,,,,,ANE:2109230242242958,,9/23/2021 0:00,14:42,ANE,,,0,000000009DFC1073,2649237345,,,,0
CE2021-0025,CN drafted and mailed,LETTER DRAFTING,ANE,9/27/2021 0:00,9:30,9/27/2021 0:00,10:30,45,,,,ANE:2109241253043562,,9/24/2021 0:00,12:53,ANE,,,0,000000009E0F44CF,2650362431,,,,0
CE2021-0027,,SITE VISIT,PT,9/14/2021 0:00,,9/14/2021 0:00,,60,,,,ANE:2109271057514450,,9/27/2021 0:00,10:57,ANE,,,0,000000009E0E3441,2651727274,,,,0
CE2021-0027,Notice Was Posted by Scott Doolittle,VERIFY VIOLATION,PT,9/17/2021 0:00,,9/17/2021 0:00,,30,,,,ANE:2109271058174451,,9/27/2021 0:00,10:58,ANE,,,0,000000009E0E3443,2651727426,,,,0
CE2021-0027,Courtesy Notice drafted and mailed,LETTER DRAFTING,ANE,9/28/2021 0:00,,9/28/2021 0:00,11:00,45,,,,ANE:2109271121454472,,9/27/2021 0:00,11:21,ANE,,,0,000000009E0E34B5,2651730914,,,,0
CE2021-0024,Letter drafting and mailed,LETTER DRAFTING,ANE,9/27/2021 0:00,,9/27/2021 0:00,,45,,,,ANE:2109271123104486,,9/27/2021 0:00,11:23,ANE,,,0,000000009E0F7198,2651731182,,,,0
CE2021-0028,,SITE VISIT,ANE,9/28/2021 0:00,,9/28/2021 0:00,,,,,,ANE:2109280210125743,,9/28/2021 0:00,14:10,ANE,,,0,000000009E25256D,2653234531,,,,0
CE2021-0030,Illegal Grow Unpermtited Structure,VERIFY VIOLATION,PT,10/26/2021 0:00,10:00,10/26/2021 0:00,,,RED TAG ISSUED,,,ANE:2110261251393352,,10/26/2021 0:00,12:51,ANE,,,0,000000009F96455B,2677425310,,,,0
CE2021-0032,,SITE VISIT,ANE,11/1/2021 0:00,10:00,11/1/2021 0:00,,,,,,ANE:2111020816126642,,11/2/2021 0:00,8:16,ANE,,,0,00000000A3806D23,2681569569,,,,0
CE2020-0026,,VERIFY VIOLATION,PT,11/4/2021 0:00,,,,,,,,ANE:2111100944052427,,11/10/2021 0:00,9:44,ANE,,,0,00000000A02F74CB,2687464649,,,,0
CE2021-0033,,SITE VISIT,CR,12/4/2021 0:00,8:00,12/6/2021 0:00,,,RED TAG ISSUED,,,ANE:2112060856494338,,12/6/2021 0:00,8:56,ANE,,,0,00000000A10B4C40,2701872078,,,,0
CE2021-0033,,SITE VISIT,ANE,12/4/2021 0:00,8:00,12/6/2021 0:00,,,RED TAG ISSUED,,,ANE:2112060857034339,,12/6/2021 0:00,8:57,ANE,,,0,00000000A10B4C44,2701872109,,,,0
CE2014-0005,,SITE VISIT,CR,2/23/2022 0:00,,2/23/2022 0:00,,,RED TAG ISSUED,(2/23/2022 1:35 PM ANE)Chief Tafoya called Chris Rice 02/23/2022 at 9:50am to report a strucuture fire and code violations.  See pictures for additional details.  Evidence shows someone eating and possibly sleeping in what looked like a chicken coop/shed that caught on fire.,,ANE:2202230125463854,,2/23/2022 0:00,13:25,ANE,,,0,00000000A5CA230E,2781451276,,,,0
CE2021-0031,,SITE VISIT,PT,10/27/2021 0:00,,3/2/2022 0:00,,,RED TAG ISSUED,Modular home install without permits.,,ANE:2203021007552793,,3/2/2022 0:00,10:07,ANE,,,0,00000000A62880DB,2787672079,,,,0
CE2019-0061,,FOLLOW UP,JOD,1/30/2020 0:00,,1/30/2020 0:00,,,,(1/30/2020 1:49 PM JOD)Virginia in office today and and stated she will be out of town untill mid febuary when she will then come in and start the process for a demo permit. OK to stay enforcement until then.,,AY:2001300131475302,,1/30/2020 0:00,13:31,AY,,,0,0000000084D27FE0,2228381705,,,,0
CRW-CASE,VOIDED (AY 2/11/2011),SITE VISIT,BF,2/7/2011 0:00,2:00 PM,2/7/2011 0:00,,,VIOLATION CONF.,,,BF:1102070231218073,,2/7/2011 0:00,14:31,BF,,1,,229906,,,,,
CRW-CASE,VOIDED (AY 2/11/2011),VERIFY VIOLATION,BF,2/7/2011 0:00,2:00 PM,2/7/2011 0:00,,,VIOLATION CONF.,,,BF:1102070231218074,,2/7/2011 0:00,14:31,BF,,1,,229907,,,,,
CE2018-0001,,SITE VISIT,CR,1/5/2018 0:00,,1/5/2018 0:00,,,VIOLATION CONF.,,,CR:1801040130044783,,1/4/2018 0:00,13:30,CR,,,0,000000005C1B613F,1545298237,,,,0
CE2018-0001,,VERIFY VIOLATION,CR,1/5/2018 0:00,,1/5/2018 0:00,,,VIOLATION CONF.,,,CR:1801040130044784,,1/4/2018 0:00,13:30,CR,,,0,000000005C1B6142,1545298240,,,,0
CE2018-0008,,SITE VISIT,CR,4/25/2018 0:00,,4/25/2018 0:00,,30,VIOLATION CONF.,,,CR:1804250248561144,,4/25/2018 0:00,14:48,CR,,,0,000000006199E9ED,1637476304,,,,0
CE2018-0008,,VERIFY VIOLATION,CR,4/25/2018 0:00,,4/25/2018 0:00,,30,VIOLATION CONF.,,,CR:1804250248561145,,4/25/2018 0:00,14:48,CR,,,0,000000006199E9D7,1637476307,,,,0
CE2018-0011,,SITE VISIT,PT,5/15/2018 0:00,,5/15/2018 0:00,8:00,120,VIOLATION CONF.,,,CR:1805150736370178,,5/15/2018 0:00,7:36,CR,,,0,000000006281A7E0,1652396375,,,,0
CE2018-0011,,VERIFY VIOLATION,PT,5/15/2018 0:00,,5/15/2018 0:00,8:00,120,VIOLATION CONF.,,,CR:1805150736370179,,5/15/2018 0:00,7:36,CR,,,0,000000006281A7E2,1652396378,,,,0
CE2018-0013,,FOLLOW UP,CR,6/4/2018 0:00,8:00,6/4/2018 0:00,,30,VIOL. RESOLVED,,,CR:1806010649129231,,6/1/2018 0:00,6:49,CR,,,0,0000000063C9AF79,1671794564,,,,0
CE2018-0014,,SITE VISIT,CR,6/4/2018 0:00,,6/4/2018 0:00,,60,VIOLATION CONF.,,,CR:1806040226191327,,6/4/2018 0:00,14:26,CR,,,0,0000000063C9B0E1,1674162286,,,,0
CE2018-0014,,VERIFY VIOLATION,CR,6/4/2018 0:00,,6/4/2018 0:00,,60,VIOLATION CONF.,,,CR:1806040226201328,,6/4/2018 0:00,14:26,CR,,,0,0000000063C9B0E3,1674162289,,,,0
CE2018-0015,,SITE VISIT,CR,6/21/2018 0:00,,6/21/2018 0:00,,120,VIOLATION CONF.,(6/21/2018 3:04 PM CR)1. Pictures in Attachments.,,CR:1806210247154117,,6/21/2018 0:00,14:47,CR,,,0,00000000657B22B1,1702543825,,,,0
CE2018-0015,,VERIFY VIOLATION,CR,6/21/2018 0:00,,6/21/2018 0:00,,120,VIOLATION CONF.,(6/21/2018 3:04 PM CR)1. Pictures in Attachments.,,CR:1806210247154118,,6/21/2018 0:00,14:47,CR,,,0,00000000657B22A7,1702543830,,,,0
CE2018-0016,,SITE VISIT,CR,6/27/2018 0:00,,6/27/2018 0:00,,60,VIOLATION CONF.,,,CR:1806270210188988,,6/27/2018 0:00,14:10,CR,,,0,0000000065CBAD68,1707833957,,,,0
CE2018-0016,,VERIFY VIOLATION,CR,6/27/2018 0:00,,6/27/2018 0:00,,60,VIOLATION CONF.,,,CR:1806270210198989,,6/27/2018 0:00,14:10,CR,,,0,0000000065CBAD6A,1707833960,,,,0
CE2018-0017,,SITE VISIT,CR,6/28/2018 0:00,,6/28/2018 0:00,,60,VIOLATION CONF.,,,CR:1806280237320304,,6/28/2018 0:00,14:37,CR,,,0,0000000065D9D7AD,1708767951,,,,0
CE2018-0017,,VERIFY VIOLATION,CR,6/28/2018 0:00,,6/28/2018 0:00,,60,VIOLATION CONF.,,,CR:1806280237330305,,6/28/2018 0:00,14:37,CR,,,0,000000007051670E,1708767954,,,,0
CE2018-0019,,SITE VISIT,CR,7/10/2018 0:00,,7/10/2018 0:00,,60,VIOLATION CONF.,,,CR:1807100320077502,,7/10/2018 0:00,15:20,CR,,,0,00000000665A223C,1717134873,,,,0
CE2018-0019,,VERIFY VIOLATION,CR,7/10/2018 0:00,,7/10/2018 0:00,,60,VIOLATION CONF.,,,CR:1807100320077503,,7/10/2018 0:00,15:20,CR,,,0,000000006659F8F2,1717134876,,,,0
CE2018-0019,,FOLLOW UP,CR,7/26/2018 0:00,,7/26/2018 0:00,,,VIOL. RESOLVED,,,CR:1807260754432566,,7/26/2018 0:00,7:54,CR,,,0,00000000670964AF,1728668845,,,,0
CE2018-0004,,SITE VISIT,CR,8/9/2018 0:00,,8/9/2018 0:00,,120,VIOLATION CONF.,(8/9/2018 2:28 PM CR)1. Red tag chappel again work has been done to it and unpermitted electical to the chappel,,CR:1808090225564167,,8/9/2018 0:00,14:25,CR,,,0,0000000067BC2EB2,1740368960,,,,0
CE2018-0004,,VERIFY VIOLATION,CR,8/9/2018 0:00,,8/9/2018 0:00,,120,VIOLATION CONF.,,,CR:1808090225574168,,8/9/2018 0:00,14:25,CR,,,0,0000000067BC2A8B,1740368963,,,,0
CE2018-0021,,SITE VISIT,CR,9/11/2018 0:00,,9/11/2018 0:00,,60,VIOLATION CONF.,(9/11/2018 2:59 PM CR)1. Completly gutted the inside of the house.,,CR:1809110242322310,,9/11/2018 0:00,14:42,CR,,,0,000000006938334D,1765224501,,,,0
CE2018-0021,,VERIFY VIOLATION,CR,9/11/2018 0:00,,9/11/2018 0:00,,60,VIOLATION CONF.,,,CR:1809110242322311,,9/11/2018 0:00,14:42,CR,,,0,69373054,1765224504,,,,0
CE2018-0022,,SITE VISIT,CR,9/21/2018 0:00,,9/21/2018 0:00,,60,VIOLATION CONF.,,,CR:1809210303440566,,9/21/2018 0:00,15:03,CR,,,0,0000000069E7E7FF,1776804480,,,,0
CE2018-0022,,VERIFY VIOLATION,CR,9/21/2018 0:00,,9/21/2018 0:00,,60,VIOLATION CONF.,,,CR:1809210303450567,,9/21/2018 0:00,15:03,CR,,,0,0000000069E7E802,1776804485,,,,0
CE2018-0023,,SITE VISIT,CR,11/2/2018 0:00,,11/2/2018 0:00,,60,VIOLATION CONF.,,,CR:1811020234286233,,11/2/2018 0:00,14:34,CR,,,0,000000006E673420,1852256206,,,,0
CE2018-0023,,VERIFY VIOLATION,CR,11/2/2018 0:00,,11/2/2018 0:00,,60,VIOLATION CONF.,,,CR:1811020234286234,,11/2/2018 0:00,14:34,CR,,,0,000000006E673422,1852256209,,,,0
CE2019-0010,,SITE VISIT,CR,3/19/2019 0:00,,3/19/2019 0:00,,60,VIOLATION CONF.,,,CR:1903190712115062,,3/19/2019 0:00,7:12,CR,,,0,00000000752CB27E,1965863453,,,,0
CE2019-0010,,VERIFY VIOLATION,CR,3/19/2019 0:00,,3/19/2019 0:00,,60,VIOLATION CONF.,,,CR:1903190712115063,,3/19/2019 0:00,7:12,CR,,,0,00000000752CB280,1965863456,,,,0
CE2019-0050,,SITE VISIT,CR,9/5/2019 0:00,,9/5/2019 0:00,,60,RED TAG ISSUED,,,CR:1909050314440127,,9/5/2019 0:00,15:14,CR,,,0,000000007E22FD7F,2116222164,,,,0
CE2019-0050,,VERIFY VIOLATION,CR,9/5/2019 0:00,,9/5/2019 0:00,,60,RED TAG ISSUED,,,CR:1909050314440128,,9/5/2019 0:00,15:14,CR,,,0,000000007E22FD81,2116222167,,,,0
CE2019-0049,,SITE VISIT,CR,9/5/2019 0:00,,9/5/2019 0:00,,,VIOLATION CONF.,,,CR:1909050317030197,,9/5/2019 0:00,15:17,CR,,,0,000000007E22FEFD,2116222715,,,,0
CE2019-0049,,VERIFY VIOLATION,CR,9/5/2019 0:00,,9/5/2019 0:00,,,VIOLATION CONF.,,,CR:1909050317030198,,9/5/2019 0:00,15:17,CR,,,0,000000007E22FF01,2116222718,,,,0
CE2019-0049,,COMPLIANCE,CR,9/5/2019 0:00,,9/5/2019 0:00,,,VIOL. RESOLVED,,,CR:1909050319140209,,9/5/2019 0:00,15:19,CR,,,0,000000007E23004B,2116223035,,,,0
CE2019-0051,,SITE VISIT,CR,9/9/2019 0:00,,9/9/2019 0:00,,,STOP WORK NOTICE,,,CR:1909090329423299,,9/9/2019 0:00,15:29,CR,,,0,000000007E48EA67,2118707786,,,,0
CE2019-0051,,VERIFY VIOLATION,CR,9/9/2019 0:00,,9/9/2019 0:00,,,STOP WORK NOTICE,(1/28/2020 1:11 PM JOD)Violation abated with permitBP2019-0940,,CR:1909090329433300,,9/9/2019 0:00,15:29,CR,,,0,0000000084BD4FBC,2118707789,,,,0
CE2019-0054,,SITE VISIT,CR,9/10/2019 0:00,,9/10/2019 0:00,,,STOP WORK NOTICE,,,CR:1909100242274742,,9/10/2019 0:00,14:42,CR,,,0,000000007E5B5B7A,2119916408,,,,0
CE2019-0054,,VERIFY VIOLATION,CR,9/10/2019 0:00,,9/10/2019 0:00,,,STOP WORK NOTICE,,,CR:1909100242274743,,9/10/2019 0:00,14:42,CR,,,0,000000007E5B5B7D,2119916411,,,,0
CE2019-0055,,SITE VISIT,CR,9/10/2019 0:00,,9/10/2019 0:00,,,STOP WORK NOTICE,,,CR:1909100248404769,,9/10/2019 0:00,14:48,CR,,,0,000000007E5B5FB4,2119917490,,,,0
CE2019-0055,,VERIFY VIOLATION,CR,9/10/2019 0:00,,9/10/2019 0:00,,,STOP WORK NOTICE,,,CR:1909100248404770,,9/10/2019 0:00,14:48,CR,,,0,000000007E5B5FB7,2119917493,,,,0
CE2019-0058,,SITE VISIT,CR,9/13/2019 0:00,,9/13/2019 0:00,,,STOP WORK NOTICE,,,CR:1909130254498792,,9/13/2019 0:00,14:54,CR,,,0,000000007E9C49DB,2124171737,,,,0
CE2019-0058,,VERIFY VIOLATION,CR,9/13/2019 0:00,,9/13/2019 0:00,,,STOP WORK NOTICE,,,CR:1909130254498793,,9/13/2019 0:00,14:54,CR,,,0,000000007E9C49E0,2124171742,,,,0
CE2019-0068,,SITE VISIT,CR,10/16/2019 0:00,,10/16/2019 0:00,,45,VIOLATION CONF.,,,CR:1910160154185641,,10/16/2019 0:00,13:54,CR,,,0,000000008056A7BE,2153160492,,,,0
CE2019-0068,,VERIFY VIOLATION,CR,10/16/2019 0:00,,10/16/2019 0:00,,45,VIOLATION CONF.,,,CR:1910160154185642,,10/16/2019 0:00,13:54,CR,,,0,000000008056A7C0,2153160495,,,,0
CE2020-0038,,SITE VISIT,CR,7/15/2020 0:00,,7/15/2020 0:00,,60,RED TAG ISSUED,,,CR:2007151132195753,,7/15/2020 0:00,11:32,CR,,,0,000000008A75C699,2322955973,,,,0
CE2020-0038,,VERIFY VIOLATION,CR,7/15/2020 0:00,,7/15/2020 0:00,,60,RED TAG ISSUED,,,CR:2007151132195754,,7/15/2020 0:00,11:32,CR,,,0,000000008A75C69B,2322956232,,,,0
CE2021-0015,,SITE VISIT,CR,6/15/2021 0:00,,6/15/2021 0:00,,60,RED TAG ISSUED,,,CR:2106150132523829,,6/15/2021 0:00,13:32,CR,,,0,000000009876302E,2557882389,,,,0
CE2021-0015,,VERIFY VIOLATION,CR,6/15/2021 0:00,,6/15/2021 0:00,,60,RED TAG ISSUED,,,CR:2106150132523830,,6/15/2021 0:00,13:32,CR,,,0,98763030,2557882392,,,,0
CE2021-0023,,FOLLOW UP,CR,10/4/2021 0:00,,10/4/2021 0:00,,30,VIOL. RESOLVED,,,CR:2110041223449719,,10/4/2021 0:00,12:23,CR,,,0,000000009E76285C,2658543615,,,,0
CE2022-0041,,SITE VISIT,CR,7/28/2022 0:00,,7/28/2022 0:00,,60,RED TAG ISSUED,,,CR:2207270122221550,,7/27/2022 0:00,13:22,CR,,,0,00000000ADB13030,2914069213,,,,0
CE2022-0041,,VERIFY VIOLATION,CR,7/28/2022 0:00,,7/28/2022 0:00,,60,RED TAG ISSUED,,,CR:2207270122221551,,7/27/2022 0:00,13:22,CR,,,0,00000000ADB13032,2914069216,,,,0
CE2013-0008,VOIDED (NB 9/20/2013),PLUMBING,NB,9/20/2013 0:00,,,,,,,,CS:1309200816305561,,9/20/2013 0:00,8:16,CS,,1,0,000000000DD0976C,231605490,,,,0
CE2022-0002,,VERIFY VIOLATION,DBK,2/7/2022 0:00,,2/7/2022 0:00,,,STOP WORK NOTICE,"(2/7/2022 4:03 PM DBK)There is an old, vacant dwelling on this preoprty that appears to be in a state of rehab. The interior is gutted to the studs. New framing in window openings and new framiing as if to close up a window. Concrette foundation appears new. Roof is in bad repair and will require replacing.(2/7/2022 4:05 PM DBK)I placed NOTICE OF INSPECTION on the front column that stated they must stop work and obtain the necessary permits for thework being done.",,DBK:2202070400205125,,2/7/2022 0:00,16:00,DBK,,,0,00000000A4F5C1C8,2767567461,,,,0
CE2022-0005,,SITE VISIT,DBK,2/11/2022 0:00,,2/11/2022 0:00,,,STOP WORK NOTICE,,,DBK:2202110253360270,,2/11/2022 0:00,14:53,DBK,,,0,00000000A5375E65,2771869283,,,,0
CE2022-0005,,VERIFY VIOLATION,DBK,2/11/2022 0:00,,2/11/2022 0:00,,,STOP WORK NOTICE,,,DBK:2202110253360271,,2/11/2022 0:00,14:53,DBK,,,0,00000000A5375E6A,2771869286,,,,0
CE2022-0003,,SITE VISIT,DBK,2/10/2022 0:00,,2/10/2022 0:00,,,VIOLATION CONF.,,,DBK:2202110935029624,,2/11/2022 0:00,9:35,DBK,,,0,00000000A52DE18F,2771246125,,,,0
CE2022-0003,,VERIFY VIOLATION,DBK,2/10/2022 0:00,,2/10/2022 0:00,,,VIOLATION CONF.,,,DBK:2202110935029625,,2/11/2022 0:00,9:35,DBK,,,0,00000000A52DE191,2771246128,,,,0
CE2021-0027,Violation corrected,SITE VISIT,DBK,2/14/2022 0:00,,2/14/2022 0:00,,,VIOL. RESOLVED,,,DBK:2202150808462391,,2/15/2022 0:00,8:08,DBK,,,0,00000000A5612582,2774577783,,,,0
CE2021-0027,Violation corrected,COMPLIANCE,DBK,2/14/2022 0:00,,2/14/2022 0:00,,,VIOL. RESOLVED,"(2/15/2022 8:09 AM DBK)I conducted an inspection on 2/14/22, The barn is no longer being used as an auto shop.",,DBK:2202150808472392,,2/15/2022 0:00,8:08,DBK,,,0,00000000A5612594,2774577786,,,,0
CE2019-0006,,SITE VISIT,DBK,2/16/2022 0:00,9:00,2/16/2022 0:00,,,VIOL. RESOLVED,,,DBK:2202160958237047,,2/16/2022 0:00,9:58,DBK,,,0,00000000A571A62E,2775688748,,,,0
CE2019-0006,Violations corrected,COMPLIANCE,DBK,2/16/2022 0:00,9:00,2/16/2022 0:00,,,VIOL. RESOLVED,"(2/16/2022 10:03 AM DBK)I conducted and inspection on 2/16/21 with a Cannabis Task Force Officer and Derek. Violations regarding electrical and propane in hoop houses and containers (per the NOV) were corretced. Electrical and propane removed. Hoop houses are not being used to grow and the containers are mostly empty except for some stored items.(2/16/2022 10:10 AM DBK)Correction--inspection was conducetd on 2/16/2022, not 2021. With Derek Lodder.",,DBK:2202160958237048,,2/16/2022 0:00,9:58,DBK,,,0,00000000A571B21E,2775688751,,,,0
CE2022-0007,,SITE VISIT,DBK,2/17/2022 0:00,,2/17/2022 0:00,,,VIOLATION CONF.,,,DBK:2202170250149413,,2/17/2022 0:00,14:50,DBK,,,0,00000000A5994EE0,2778287838,,,,0
CE2022-0007,"Weeds over 18"",VERIFY VIOLATION""",DBK,2/17/2022 0:00,,2/17/2022 0:00,,,VIOLATION CONF.,(2/17/2022 2:51 PM DBK)Weeds over 18<Quote> tall throughout front of the property. Could not see backyard.,,DBK:2202170250149414,,2/17/2022 0:00,14:50,DBK,,,0,00000000A5994F42,2778287841,,,,0,
CE2022-0009,No violations observed,SITE VISIT,DBK,2/18/2022 0:00,,2/18/2022 0:00,,,NO VIOLATION,,,DBK:2202240949124966,,2/24/2022 0:00,9:49,DBK,,,0,00000000A5D47826,2782164609,,,,0
CE2021-0017,,SITE VISIT,DBK,2/24/2022 0:00,,2/24/2022 0:00,,,VIOLATION CONF.,"(2/25/2022 8:07 AM DBK)The 2 dwellings remain, unpermitted.",,DBK:2202250806306257,,2/25/2022 0:00,8:06,DBK,,,0,00000000A5EE4B35,2783857392,,,,0
CE2022-0011,,SITE VISIT,DBK,2/11/2022 0:00,,2/11/2022 0:00,,,VIOLATION CONF.,,,DBK:2202280303219798,,2/28/2022 0:00,15:03,DBK,,,0,00000000A609D69E,2785662620,,,,0
CE2022-0011,Abandoned/unused pool,VERIFY VIOLATION,DBK,2/11/2022 0:00,,2/11/2022 0:00,,,VIOLATION CONF.,(2/28/2022 3:08 PM DBK)I was able to see and confirm the pool is mostly drained with only approx. 3 feet of water in the bottom. The water is very old and dirty. RP states the pool has not been used in many years. RP also stated Vector Control put mosquito eating fish in the remaining pool water the same day as my inspection. This is a very deep in ground pool with no safety measures to keep people from falling in. My vantage point was from the RP's upstairs room that overlooks the pool.,,DBK:2202280303219799,,2/28/2022 0:00,15:03,DBK,,,0,00000000A609DAD1,2785662625,,,,0
CE2022-0012,,SITE VISIT,DBK,3/4/2022 0:00,,3/5/2022 0:00,,,VIOLATION CONF.,,,DBK:2203041239027616,,3/4/2022 0:00,12:39,DBK,,,0,00000000A64F3344,2790208322,,,,0
CE2022-0012,TWO OCCUPIED RVS,VERIFY VIOLATION,DBK,3/4/2022 0:00,,3/4/2022 0:00,,,VIOLATION CONF.,"(3/4/2022 12:42 PM DBK)I received this complaint from Dep. Matsumura. She stated there are two RVs being lived in on this property. She also stated a concern for the sewage tanks and where they are being dumped, I was unable to verify the sewage issue due to a closed gate. No one seemd to be <Quote>home<Quote> in either RV, however they do appear to be lived in.",,DBK:2203041239027617,,3/4/2022 0:00,12:39,DBK,,,0,00000000A64F367F,2790208325,,,,0
CE2020-0026,Violation continues to exist,VERIFY VIOLATION,DBK,3/1/2022 0:00,,3/1/2022 0:00,,,VIOLATION CONF.,,,DBK:2203080925359841,,3/8/2022 0:00,9:25,DBK,,,0,00000000A67086E8,2792390432,,,,0
CE2022-0014,,SITE VISIT,DBK,3/8/2022 0:00,,3/8/2022 0:00,,,VIOLATION CONF.,,,DBK:2203100944442970,,3/10/2022 0:00,9:44,DBK,,,0,00000000A689AF82,2794041216,,,,0
CE2022-0014,Grading and new structure,VERIFY VIOLATION,DBK,3/8/2022 0:00,,3/8/2022 0:00,,,VIOLATION CONF.,(3/10/2022 9:46 AM DBK)A large amount of grading and digging has occurred on the property and a new outbuilding is being built. Possibly Ag. exempt.,,DBK:2203100944442971,,3/10/2022 0:00,9:44,DBK,,,0,00000000A689B110,2794041219,,,,0
CE2022-0015,,SITE VISIT,DBK,3/11/2022 0:00,,3/11/2022 0:00,,,RED TAG ISSUED,,,DBK:2203140931525373,,3/14/2022 0:00,9:31,DBK,,,0,00000000A6AB50F0,2796245230,,,,0
CE2022-0015,Fire damaged structures,VERIFY VIOLATION,DBK,3/11/2022 0:00,,3/11/2022 0:00,,,RED TAG ISSUED,"(3/14/2022 9:49 AM DBK)On 3/11/22, I was requested by the S.O. to repond to this property due to a structure fire in progress. When I arrived, I met with Sgt. Keister and Builidng Inspector C. Rice. They pointed me in the direction of the fire damaged structures. PG&E was already on scene and disconnecting power at the street. I met the owner, Francisco Solazano, and walked the property with him. While investigating I observed 2 RV trailers set up as dwellings, including water, electricity, and the sewer lines buried directly into the ground. I had Francisco close the sewer valves on both trailers. I advised him of the trailer violations and issued correction notices to him. He stated he would have the occupants out of the trailers the same day and disconnect all utilities. Francisco explained that the office trailer that was destroyed by the fire was occupied as a dwelling. I also dicovered another storage structure that was converted into a dwelling w/out permits. This structure was partially damaged by the fire. I red tagged the majorly damaged office trailer and yellow tagged the converted storage structure. I advised Francisco his tenants can only go into the structure to retrieve their belongings. I advised Francisco he would need permits to demo the conversion back to a storage structure, a demo permit to demo the remainder of the officer trailer and an electrical permit to restore PG&E power.(3/14/2022 9:52 AM DBK)The listed owner is Maribel Hernandez, Francisco's estranged wife who does not live on the property according to him.",,DBK:2203140931535374,,3/14/2022 0:00,9:31,DBK,,,0,00000000A6ACA46B,2796245233,,,,0
CE2022-0016,,SITE VISIT,DBK,3/16/2022 0:00,,3/16/2022 0:00,,,STOP WORK NOTICE,,,DBK:2203170822460026,,3/17/2022 0:00,8:22,DBK,,,0,00000000A6E0C804,2799749122,,,,0
CE2022-0016,,VERIFY VIOLATION,DBK,3/16/2022 0:00,,3/16/2022 0:00,,,STOP WORK NOTICE,"(3/17/2022 8:26 AM DBK)After receiving info. from Building Inspector C. Rice, I went to the location. I observed the new patio cover from the public street. I could not see the alleged new foundation. C. Rice told me the info regarding the new foundation came from the Fire District and the property owner had demo'd an old structure and then poured a new foundation. I issued a Stop Work Order and Notice to Comply and posted it on the front door of the residence.",,DBK:2203170822460027,,3/17/2022 0:00,8:22,DBK,,,0,00000000A6E0CAC2,2799749125,,,,0
CE2022-0016,,SITE VISIT,SD,3/26/2022 0:00,,3/26/2022 0:00,,,STOP WORK NOTICE,,,DBK:2203281103075308,,3/28/2022 0:00,11:03,DBK,,,0,00000000A76AFEA7,2808807075,,,,0
CE2022-0016,2nd Stop Work Order issued,FOLLOW UP,SD,3/26/2022 0:00,,3/26/2022 0:00,,,STOP WORK NOTICE,(3/28/2022 11:04 AM DBK)CBO Doolittle was called back out to the location on Saturday 3/26/22 due to continued work after my Stop Work Order had been issued. He issued a 2nd Stop Work Order.,,DBK:2203281103075309,,3/28/2022 0:00,11:03,DBK,,,0,00000000A76AFF65,2808807080,,,,0
CE2022-0021,6 Notices to Comply issued,SITE VISIT,DBK,3/31/2022 0:00,,3/31/2022 0:00,,,VIOLATION CONF.,"(4/4/2022 10:05 AM DBK)I conducted an inspection on 3/31/22 with the assistance of Deputy Hayes. We spoke with 3 females on scene, 2 of which stated they stay there in the trailers. During the inspection I loctaed an open sewage pit next to one of the trailers. The trailer's sewer line was drainging directly into the pit. I issued Notices to Comply, with a 14 day compliance date, and handed them to the females who were present. The other notices were posted on the trailers where no one was <Quote>home<Quote>.One of the demales called the property owner, Patrick Spears, for me. I spoke with Mr. Spears who stated he was just released from prison in February and doesn;t have any money. I advised him of the violations and he said he'd tell the trailer occupants they need to leave.",,DBK:2204040956542207,,4/4/2022 0:00,9:56,DBK,,,0,00000000A7C97420,2814980299,,,,0
