"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"12934","Five Star Restoration & Construction","2372 Gold River","","GOLD RIVER","CA","95670","2372 Gold River Road","","GOLD RIVER","CA","95670","7074197560","","","CONTRACTOR","","","","CORPORATION","","","988872","","","","","","","","Five Star Restoration & Construction, IN","","886276","B","10/31/2020","","","","","","","","","","","","","","","","chandra@fivestarrestoration.com","Brenda Galloon","","2372","Gold River Road","","GOLD RIVER","CA","95670","","","","","","","","","","","","","","","ANE:1907240337381535","","","","CONSTRUCTION","378.27999999999997","308.56","69.719999999999999","","0","00000000B4B47CA9","2077011826","0"
"12938","ENGINEERED MONITORING SYSTEMS","11290 TRADE CENTER DRIVE  SUITE A","","RANCHO CORDOVA","CA","95742","11290 TRADE CENTER DRIVE SUITE A","","RANCHO CORDOVA","CA","95742","9166380700","","","CONTRACTOR","7382","","","CORPORATION","","","","","","","","","","","","","460263","C-10","08-31-20","","","","","","","","","","","","","","","","ap@sacems.com","Kim Jordan","","11290","TRADE CENTER DRIVE","SUITE A","RANCHO CORDOVA","CA","95742","","","","","","","","","","","","","","","ANE:1908021026590175","","","","CONSTRUCTION","378.27999999999997","308.56","69.719999999999999","","0","00000000B4B48085","2084976058","0"
"12945","Weston Buildings Inc","P.O. Box 1060","","Williams,","CA","95987","P.O. Box 1060","","Williams,","CA","95987","5304735696","","","CONTRACTOR","1521","","","CORPORATION","","","","","","","","","","","","","779990","B","12/31/2023","","","","","","","","","","","","","","","","klewis@westonbuildings.com","Kelly Lewis","","","P.O. Box 1060","","Williams","CA","95987","","","","","","","","","","","","","","","ANE:1908130124108831","","","","CONSTRUCTION","378.27999999999997","308.56","69.719999999999999","","0","00000000B4B48594","2094420836","0"
"13015","510 Electric LLC","37242 County Road 24","","WOODLAND","CA","95695","37242 County Road 24","","WOODLAND","CA","95695","5308670604","","","CONTRACTOR","1731","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","","","1056513","C10","08/31/2021","","","","","","","","","","","","","","","","","Marco Castillo","","37242","County Road 24","","WOODLAND","CA","95695","","","","","","","","","","","","","","","ANE:2001061038216929","","","","ELECTRICAL","329.75999999999999","260.04000000000002","69.719999999999999","","0","00000000B4B4A64D","2209913025","0"
"13100","Rooter Hero Plumbing","11150 Sepulveda Blvd","2nd Floor","Missiona Hills","CA","91345","7553 1/2 Auburn Blvd","","CITRUS HEIGHTS","CA","95610","5304509452","","","CONTRACTOR","1711","","","CORPORATION","","","","","","","","","","","","","1028886","A,B,C36,C42","07/31/2021","","","","","","","","","","","","","","","","JACKIE@ROOTERHERO.COM","John Bergeron","","7553","1/2 Auburn Blvd","","CITRUS HEIGHTS","CA","95610","","","","","","","","","","","","","","","ANE:2006290310224811","","","","PLUMBING","329.75999999999999","260.04000000000002","69.719999999999999","","0","00000000B4B4B603","2312194453","0"
"13142","GRIMES HEATING & AIR","6210 MINERS RANCH","","OROVILLE","CA","95966","6210 MINERS RANCH","","Oroville","CA","95966","5305891272","","","CONTRACTOR","1711","","","CORPORATION","","","950254","","","","","","","","","","950254","C20B","01/31/2021","","","","","","","","","","","","","","","","info@grimesac.com","","","6210","MINERS RANCH","","OROVILLE","CA","95966","","","","","","","","","","","","","","","ANE:2009180916374609","","","","HVAC","329.75999999999999","260.04000000000002","69.719999999999999","","0","00000000B4B4BE71","2368724824","0"
"13152","Wizard Electric","470 BUCK AVE","","VACAVILLE","CA","95688","470 Buck Ave","","VACAVILLE,","CA","95688","7073012627","","","CONTRACTOR","1731","","","SOLE PROPRIETORSHIP","","","392399","","","","","","","","","","392399","c-10","08/31/2022","","","","","","","","","","","","","","","","mMcmenomey@Icloud.com","","","470","Buck Ave","","VACAVILLE,","CA","95688","","","","","","","","","","","","","","","ANE:2010010942183428","","","","ELECTRICAL","440.24000000000001","370.51999999999998","69.719999999999999","","0","00000000B4B4C0AF","2378867240","0"
"13172","JSCS Inc","P.O. Box 614","","Newcastle","CA","95658","P.O. Box 614","","Newcastle","CA","95658","9163033535","","","CONTRACTOR","1542","","","CORPORATION","","","634094","","","","","","","","","","634094","B","05/21/2021","","","","","","","","","","","","","","","","JEFF@JEFFSMITHCONSTRUCTION.COM","Jeff Smith","","P.O. Box","614","","Newcastle","CA","95658","","","","","","","","","","","","","","","ANE:2010280851439062","","","","CONSTRUCTION","329.75999999999999","260.04000000000002","69.719999999999999","","0","00000000B4B56EC7","2400391492","0"
"13187","KMM TELECOMMUNICATIONS","1900 Lakeway Dr# 100","","Lewisville","Tx","75057","1900 Lakeway Dr# 100","","Lewisville","Tx","75057","2097153664","","","OTHER","7622","","","CORPORATION","","","","","","","","","","","","","105326","B","05/31/2021","","","","","","","","","","","","","","","","lj.huante@kmmcorp.net","Katherine M. McConvey","","1900","Lakeway Dr# 100","","Lewisville","Tx","75057","","","","","","","","","","","","","","","ANE:2011181000212534","","","","","440.24000000000001","370.51999999999998","69.719999999999999","","0","00000000B4B62F6E","2414842555","0"
"13188","LEGACY ELECTRICAL SERVICE","21 Commerce","Suite B","Vacavile","CA","95687","21 Commerce Suite B","","VACAVILLE,","CA","95688","7074744800","7074744799","","CONTRACTOR","1731","","","SOLE PROPRIETORSHIP","","","1058494","","","","","","","","LEGACY ELECTRICAL SERVICE","","1058494","B and C10","09/30/2021","","","","","","","","","","","","","","","","cj@legacyelectricalservice.com","Christopher R. Jones","","21","Commerce","Suite B","VACAVILLE,","CA","95688","","","","","","","","","","","","","","","ANE:2011200944144334","","","","ELECTRICAL","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B62FC4","2416512012","0"
"13202","Servpro of Auburn/Rocklin","1331 Aviation Blvd","Ste 120","Lincoln,","CA","95648","1331 Aviation Blvd Ste 120","","Lincoln,","CA","95648","9166322250","","","CONTRACTOR","2361","","","CORPORATION","","","","","","","","","","","Servpro of Auburn/Rocklin","","1049702","B","02/28/2021","","","","","","","","","","","","","","","","dan@servproauburnrocklin.com","Johm Wardlaw","","1331","Aviation Blvd","Ste 120","Lincoln,","CA","95648","","","","","","","","","","","","","","","ANE:2101060953045766","","","","CONSTRUCTION","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B6333F","2443836980","0"
"13209","YUPANA, INC","4020 NELSON AVENUE","","Concord","Ca","94520","325 W Channel Rd","","BENICIA","CA","94510","9254820657","","","CONTRACTOR","1731","","","CORPORATION","","","102816","","","","","","","","YUPANA, INC
YUPANA, INC","","1028016","B AND C10","06/30/2023","","","","","","","","","","","","","","","","travel@yupanatech.com","MUZAFFER METE DALAN","","325","W Channel Rd","","BENICIA","CA","94510","","","","","","","","","","","","","","","ANE:2101260942588826","","","","TELECOMMUNICATION","440.24000000000001","370.51999999999998","69.719999999999999","","0","00000000B4B63436","2457459829","0"
"13228","Love and Care Heating And Air","9912 Business Park Drive","","Sacramento,","CA","95827","9912 Business Park Drive Suite 185","","Sacramento,","CA","95827","8006000023","","","CONTRACTOR","1711","","","","","","","","","","","","","","LOVE AND CARE HEATING AND AIR","","1023861","c20","02-05-2022","","","","","","","","","","","","","","","","laurajohnson@energuy.com","Christopher Lee Shaw","","9912","Business Park Drive","Suite 185","Sacramento,","CA","95827","","","","","","","","","","","","","","","ANE:2103220950237122","","","","HVAC","440.24000000000001","370.51999999999998","69.719999999999999","","0","00000000B4B636E0","2499576243","0"
"13230","NRG CLEAN POWER","7012 Owensmouth Ave","","CANOGA PARK","CA","91303","7012 OWENSMOUTH AVENUE","","CANOGA PARK","CA","91303","8006986627","","","CONTRACTOR","1731","","","CORPORATION","","","","","","","","","","","","","1026168","c-10","04/30/2021","","","","","","","","","","","","","","","","jekemme@visionce.com","Oren Tamir","","7012","OWENSMOUTH AVENUE","","CANOGA PARK","CA","91303","","","","","","","","","","","","","","","ANE:2103231239469225","","","","ELECTRICAL","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B69543","2500375993","0"
"13251","Cmcontrols","2485 Davis Road","","West Sacramento","CA","95691","2485 Davis Road","","West Sacramento","CA","95691","9162407858","","","CONTRACTOR","1731","","","CORPORATION","","","13251","","","","","","","","","","847660","C-10","09/30/2022","","","","","","","","","","","","","","","","cmcontrolsinc@gmail.com","Ken Adams","","2485","Davis Road","","West Sacramento","CA","95691","","","","","","","","","","","","","","","ANE:2104261218058171","","","","ELECTRICAL","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B6DF2D","2522968796","0"
"13341","Shane Brown Electric","16535 County Road 98","","WOODLAND","CA","95695","16535 County Road 98","","WOODLAND","CA","95695","5307238340","","","CONTRACTOR","1731","","","CORPORATION","","","1048635","","","","","","","","","","1048635","C10, B","","","","","","","","","","","","","","","","","shanebrownelectric@gmail.com","SHANE BROWN","","16535","County Road 98","","WOODLAND","CA","95695","","","","","","","","","","","","","","","ANE:2110141026496333","","","","ELECTRICAL","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B8C8D5","2668039777","0"
"13366","West Coast Fire Protection Systems Co.,","342 Sacramento St.","","AUBURN","CA","95603","342 Sacramento St.","","AUBURN","CA","95603","5302835022","","","CONTRACTOR","1711","","","CORPORATION","","","624269","","","","","","","","","","624269*","C-16","08/31/2022","","","","","","","","","","","","","","","","jaymee@westcoastfire.com","Merle ralls","","342","Sacramento St.","","AUBURN","CA","95603","","","","","","","","","","","","","","","ANE:2201030946266166","","","","FIRE PROTECTION","298.44","228.72","69.719999999999999","","0","00000000B4B8D142","2719208735","0"
"11360","Hooked On Solar, Inc.","2571 Warren Drive","","Rocklin,","CA","95677","2571 Warren Drive","","Rocklin,","CA","95677","5303203949","","5303203949","CONTRACTOR","238220","","","CORPORATION","","","11360","","","","","","","","FRALICK HOMES","22","949707","B, C10,  C-46","06/30/2023","","","","","","","","","","","","","","","","permits@hookedonsolar.com","CHAD FRALICK","","2571","Warren Drive","","Rocklin","CA","95677","","","","","","","","","","","","","","","AT:1102041114374737","","","","SOLAR/PV","1016.16","946.44000000000005","69.719999999999899","","0","00000000B4A4E1B4","",""
"11361","CANDICE SCHAER","P O Box 72","","Guinda","CA","95637","7840 CR 49","","GUINDA","CA","95637","8582321005","530","","HOME OCCUPATION","7299","","","SOLE PROPRIETORSHIP","","","11361","","","","","","","MASSAGE THERAPIST, HOLISTIC HEALTH PRACTIONER","","","STATE CERT. 906","","10/27/2017","","","","","","","","","1","","","","","","STATE CERT#906","CANDICE.SCHAER@YAHOO.COM","","","7840","CR 49","","GUINDA","CA","95637","","","","","","","","","","","","","","","AT:1102081119071737","","","","PERSONAL SERVICES","845.20000000000005","775.48000000000002","69.719999999999999","","0","00000000B4A4E427","",""
"11373","RIVERCITY GEO-PROFESSIONALS, INC. dba","3050 INDUSTRIAL BLVD","","West Sacramento","CA","95691","3050 INDUSTRIAL BLVD","","West Sacramento","CA","95691","9163721434","9163722565","","NOT IN UNINCORP","8711","","","CORPORATION","","","11373","","","","","","","(2/17/2011 8:18 AM AT)GEOTECHNICAL/ENVIRONMENTAL, CONSTRUCTION ENGINEERING","RIVERCITY GEO-PROFESSIONALS, INC. dba","5","957461","A, C57","02/28/2023","","","","","","","","","","","","","","","","swilliams@wallace-kuhl.com","DAVID R GIUS","","3050","INDUSTRIAL BLVD","","West Sacramento","CA","95691","","","","","","","","","","","","","","","AT:1102170817421940","","","","CONTRACTOR","1131.4000000000001","1061.6800000000001","69.719999999999999","","0","00000000B4A4E514","2977142",""
"11376","AMERICAN INDUSTRIAL COATINGS","23827 CR 23","","Esparto","CA","95627","23827 CR 23","","Esparto","CA","95627","5307874875","5307874876","","HOME OCCUPATION","1752","","","CORPORATION","","","11376","","","","","","","(2/23/2011 10:10 AM AT)INSTALLATION OF EPOXY FLOORS AT COMMERCIAL LOCATIONS- ALL BOOKKEEPING WILL BE DONE AT HOME LOCATION","AMERICAN INDUSTRIAL COATINGS","5","949175","C15","06/30/2012","","","","","","","","","1","","","","","","","dan@americanindustrialcoatings.com","CHERVINSKAS DANIEL","","23827","CR 23","","Esparto","CA","95627","","PARCEL","049200012","","","","","","","","","","","","AT:1102231007106161","YOLO:11021013292230801","","","PROFESSIONAL SERV.","972.39999999999998","902.67999999999995","69.719999999999999","","0","00000000B4A4E5FA","3660846",""
"11380","DEREK THOMPSON DIESEL SERVICE","13464 CR 97F","","WOODLAND","CA","95695","13464 CR 97F","","Woodland","CA","95695","5309087418","","","HOME OCCUPATION","7699","","","SOLE PROPRIETORSHIP","","","11380","","","","","","","(2/24/2011 9:01 AM AT)MOBILE REPAIR SERVICE FOR DIESEL ENGINES AND EQUIPMENT","","","","","","","","","","","","","","1","","","","","","","C.THOMP@ATT.NET","DEREK THOMPSON","","13464","CR 97F","","WOODLAND","CA","95695","","PARCEL","025240031","","","","","","","","","","","","AT:1102240901067525","YOLO:1102101329223137","","","REPAIR SERVICES","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4A4E7AE","3899034",""
"11381","JECOLE ENTERPRISES DBA DON JORDAN CONST","718 HEMENWAY","","WINTERS","CA","95694","718 HEMENWAY","","WINTERS","CA","95694","5306820302","","","NOT IN UNINCORP","1521","","","CORPORTATION","","","11381","","","","","","","General Contractor(2/24/2011 9:53 AM AT)PREVIOUS BUSINESS LICENSE #10390. CHANGE OF BUSINESS NAME AND CONTRACTOR LICENSE NUMBER","JECOLE ENTERPRISES, INC. DBA DON JORDAN","0","886258","B","10/31/2022","","","","","","N","Y","","","","","","","","","don@djcwinters.com","DON JORDAN","","718","HEMENWAY","","WINTERS","CA","95694","","","","","","","","","","","","","","","AT:1102240951167688","","","","CONTRACTOR","972.39999999999998","902.67999999999995","69.719999999999999","","0","00000000B4A4E899","3934134",""
"11388","J MCDOWELL WELDING & FARM MACHINERY","PO BOX 1210","","Winters","CA","95694","29820 CR 25","","Winters","CA","95694","5306616006","","","COUNTY COMMERCIAL","7692","","","CORPORATION","","","","","","","","","","(3/8/2011 10:00 AM AT)Portable welding service out of trucking.  -Bookkeeping only done at home.","","","1005760","C60","7/31/2021","","","","","","","","","1","","","","","","","mcdowellwelding@gmail.com","MCDOWELL JACK A & LEVADA & MCD","","29820","CR 25","","Winters","CA","95694","","PARCEL","050030014","","","","","","","","","","","","AT:1103080958200162","YOLO:11021013292232011","","","REPAIR SERVICES","749.89999999999998","680.17999999999995","69.719999999999999","","0","00000000B4A68A48","6555495",""
"11389","JESS KNOLLE ELECTRICAL","P.O. BOX 141","","GUINDA","CA","95637","18580 CR 71","","BROOKS","CA","95606","5306017901","","","HOME OCCUPATION","1731","","","SOLE PROPRIETORSHIP","","","11389","","","","","","","Electrical Contractor(3/8/2011 11:04 AM AT)Provides Electrical contracting/wiring at customer site. Electriccal supplies bought at time of job, no leftovers. Bookkeeping onsite by spouse on personal computer","KNOLLE ELECTRICAL","0","691696","C-10","04/30/2022","","","","","","N","Y","","1","","","","","","","JesseKnolle@yahoo.com","JESS  W. KNOLLE","","18580","CR 71","","BROOKS","CA","95606","","PARCEL","060030003","","","","","","","","","","","","AT:1103081059560232","YOLO:11021013292236506","","","REPAIR SERVICES","1041.3","971.58000000000004","69.719999999999899","","0","00000000B4A68B0D","6566596",""
"11392","CH2M HILL ENGINEERS, INC","9191 S. JAMAICA ST. ATTN: TAX DEPT","","ENGLEWOOD","CO","80112","2485 NATOMAS PARK DR., STE.600","","SACRAMENTO","CA","95833","7202862407","7202869191","9162860437","NOT IN UNINCORP","8711","","","CORPORATION","","","541310","","","","","","","ENGINEERING SERVICES, CONSTRUCTION MANAGEMENT, OPERATION AND MAINTENANCE OF FACILITIES.","CH2M HILL ENGINEERS","1","934072","A, B, C36","06/30/2021","","","","","","N","Y","","","","","","","","","evlambia.magnusson@jacobs.com","CH2M HILL COMPANIES, LTD","","2485","NATOMAS PARK DR., STE.600","","SACRAMENTO","CA","95833","","","","","","","","","","","","","","","AT:1103160220254844","","","","CONTRACTOR","972.39999999999998","902.67999999999995","69.719999999999999","","0","00000000B4A68BEF","8983742",""
"11395","WELLTEC, INC.","PO BOX 8958","","Woodland","CA","95776","19985 CR 97","","Woodland","CA","95695","9165324528","","","HOME OCCUPATION","9999","","","CORPORATION","","","891756","2011-03-28 00:00:00","2012-01-31 00:00:00","EVEREST NATIONAL INSURANCE","76000006553111","2011-01-01 00:00:00","2012-01-01 00:00:00","Water well potability production inspections","","0","891756","C57","02/28/2011","","","","","","N","Y","","","","","","","","","welltecinc@gmail.com","NICHOLS LIV TRUST","","19985","CR 97","","Woodland","CA","95695","","PARCEL","040050015","","","","","","","","","","","","AT:1103280916499525","YOLO:11021013292219703","","","PROFESSIONAL SERV.","1041.3","971.58000000000004","69.719999999999899","","0","00000000B4A68CDC","11344418",""
"11396","HARRISON CONSTRUCTION","2940 SPAFFORD ST.","","DAVIS","CA","95618","2940 SPAFFORD ST.","","DAVIS","CA","95618","5307530373","","","CONTRACTOR","1541","","","CORPORATION","","","11396","","","","","","","(3/29/2011 9:49 AM AT)GENERAL CONTRACTOR SPECIALIZING IN COMMERCIAL CONSTRUCTION","","9","553791","B","01/31/2021","","","","","","","","","","","","","","","","FRONTDESK@HARRISONCON.COM","STEVE AND PAM HARRISON","","2940","SPAFFORD ST.","","DAVIS","CA","95618","","","","","","","","","","","","","","","AT:1103290949150429","","","","CONSTRUCTION","713.08000000000004","643.36000000000001","69.719999999999999","","0","00000000B4A68E26","11743360",""
